"","CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted"
"2011-11-29",95.959999,98.050003,95.75,97.389999,8845100,72.486641
"2011-11-30",100.5,102.82,100.110001,102.82,13373200,76.528137
"2011-12-01",102.82,103,100.959999,101.830002,7007200,75.79129
"2011-12-02",103.040001,103.190002,101.5,101.690002,6638100,75.687096
"2011-12-05",103.580002,104,102.040001,102.82,6121800,76.528137
"2011-12-06",103.099998,104.730003,102.839996,104.360001,7445000,77.674362
"2011-12-07",104.220001,105.739998,103.970001,104.519997,10323300,77.793449
"2011-12-08",104,104.800003,101.949997,102.25,7720100,76.103912
"2011-12-09",102.739998,104.5,102.709999,104.25,6624100,77.592499
"2011-12-12",104.019997,104.230003,101.5,103.07,7595800,76.714211
"2011-12-13",104.220001,105.889999,103.099998,103.620003,8990000,77.123589
"2011-12-14",102.75,104.019997,99.510002,100.529999,15512100,74.82373
"2011-12-15",101.230003,101.599998,99.32,99.669998,9667000,74.183617
"2011-12-16",100.32,100.860001,99.589996,100.860001,14709700,75.069344
"2011-12-19",101.160004,101.330002,99.5,99.720001,5977400,74.220833
"2011-12-20",101.940002,103.849998,101.779999,103.669998,7278600,77.160789
"2011-12-21",103.68,105.529999,103.550003,105.43,8156600,78.470757
"2011-12-22",105.510002,106.580002,105.059998,106.309998,7483800,79.125717
"2011-12-23",106.629997,107.610001,106.099998,107.5,3779400,80.011429
"2011-12-27",107.260002,108.489998,107.260002,107.980003,4136200,80.368706
"2011-12-28",107.860001,108.160004,105.879997,105.959999,5307900,78.865211
"2011-12-29",106.379997,107.559998,106.32,107.470001,4468500,79.989113
"2011-12-30",106.790001,107.5,106.18,106.400002,5009400,79.192734
"2012-01-03",108.739998,110.989998,108.730003,110.370003,11518700,82.147568
"2012-01-04",109.830002,110.370003,109.199997,110.18,8019100,82.006134
"2012-01-05",109.389999,109.540001,107.970001,109.099998,7184900,81.202309
"2012-01-06",109.410004,109.610001,108.089996,108.309998,8214900,80.614304
"2012-01-09",108.239998,109.669998,108.029999,109.489998,7118800,81.492569
"2012-01-10",110.120003,110.660004,108.900002,109.059998,7641800,81.172523
"2012-01-11",108.510002,108.650002,107.129997,107.769997,7802500,80.212402
"2012-01-12",104.519997,106.040001,104.519997,104.970001,11897200,78.128387
"2012-01-13",104.620003,106.150002,103.510002,106.089996,8266900,78.961998
"2012-01-17",107.269997,107.980003,106.029999,106.720001,6925300,79.430901
"2012-01-18",106,106.940002,105.199997,106.830002,6581400,79.512756
"2012-01-19",107.209999,107.5,105.82,106.93,5666100,79.587166
"2012-01-20",106.949997,107.199997,106.25,106.889999,7284600,79.557396
"2012-01-23",106.989998,107.5,106.559998,107.010002,6506700,79.646751
"2012-01-24",106.449997,107.089996,106.18,106.720001,5041400,79.430901
"2012-01-25",106.370003,108,105.089996,107.730003,8020700,80.182632
"2012-01-26",108.029999,108.57,106.349998,106.589996,7000400,79.334129
"2012-01-27",104.389999,104.669998,103.120003,103.959999,10581500,77.37664
"2012-01-30",103.400002,103.5,102.080002,103.410004,7615700,76.967308
"2012-01-31",104.610001,104.779999,102.400002,103.120003,8320100,76.751442
"2012-02-01",104.419998,104.419998,102.68,102.790001,7824500,76.505844
"2012-02-02",103.029999,103.959999,102.879997,103.690002,5897200,77.175697
"2012-02-03",104.910004,105.599998,104.480003,105.5,6818600,78.522858
"2012-02-06",104.620003,106.760002,104.370003,106.669998,6443600,79.393707
"2012-02-07",106.019997,107.059998,105.440002,106.830002,6034700,79.512756
"2012-02-08",107.269997,107.5,106.089996,106.760002,5383700,79.46067
"2012-02-09",107.18,107.410004,106.07,106.370003,4751400,79.170403
"2012-02-10",105.190002,105.519997,104.580002,105.279999,6136800,78.359093
"2012-02-13",106.160004,106.529999,105.449997,106.379997,4695500,79.177826
"2012-02-14",106.25,106.529999,105.57,106.489998,5974800,79.259712
"2012-02-15",106.239998,106.239998,104.589996,105,6553800,78.749702
"2012-02-16",105.519997,106.57,104.800003,106.519997,5733900,79.889709
"2012-02-17",107.019997,107.239998,106.040001,106.660004,5666500,79.994713
"2012-02-21",107.510002,108.5,107.440002,108.410004,7149000,81.307198
"2012-02-22",108.160004,108.559998,107.199997,107.5,7150000,80.624695
"2012-02-23",107.540001,108.5,107.32,108.349998,5504800,81.262207
"2012-02-24",108.800003,109.400002,108.5,109.080002,5833300,81.809677
"2012-02-27",108.290001,110.220001,108.279999,109.629997,7723400,82.222183
"2012-02-28",109.68,110.400002,109.18,109.610001,9132500,82.207176
"2012-02-29",110.400002,110.919998,108.919998,109.120003,10572800,81.839714
"2012-03-01",109.169998,110.139999,109.099998,109.760002,5980100,82.319695
"2012-03-02",109.5,109.870003,109,109.610001,5377100,82.207176
"2012-03-05",109.139999,109.449997,108.139999,109.32,5941500,81.989693
"2012-03-06",108.139999,109.029999,108,108.849998,7480800,81.637192
"2012-03-07",109,109.949997,108.190002,109.459999,6867900,82.094696
"2012-03-08",109.800003,110.57,109.559998,110.029999,5505400,82.522194
"2012-03-09",109.889999,110.410004,109.370003,109.57,5704200,82.177185
"2012-03-12",109.650002,110,109.160004,110,5324700,82.499695
"2012-03-13",110.220001,111.309998,109.43,111.190002,7331000,83.392204
"2012-03-14",111.050003,112.279999,110.540001,110.690002,8819400,83.017189
"2012-03-15",110.510002,110.93,109.459999,110.029999,8899400,82.522194
"2012-03-16",110.43,110.830002,110.099998,110.279999,11092500,82.709671
"2012-03-19",110.519997,111.059998,110.300003,110.699997,5695000,83.024689
"2012-03-20",109.93,109.93,108.93,109.080002,6158300,81.809677
"2012-03-21",108.949997,109.019997,107.349998,107.910004,7549900,80.932198
"2012-03-22",106.849998,106.989998,105.029999,105.349998,8282100,79.012199
"2012-03-23",105.68,106.900002,104.849998,106.360001,6600300,79.769699
"2012-03-26",107.230003,107.970001,106.830002,107.839996,5311100,80.8797
"2012-03-27",107.879997,108,107.010002,107.040001,4327700,80.279701
"2012-03-28",106.57,106.959999,105.199997,105.889999,6816400,79.417213
"2012-03-29",105.080002,107.019997,104.919998,106.849998,5793900,80.137199
"2012-03-30",107.040001,107.25,106.410004,107.209999,6121000,80.407196
"2012-04-02",106.849998,108.790001,106.599998,108.300003,5188400,81.224693
"2012-04-03",107.93,108.230003,106.230003,107.139999,4690300,80.354698
"2012-04-04",106.25,106.260002,105.029999,105.599998,5430600,79.199677
"2012-04-05",105.169998,105.900002,104.330002,104.75,5982700,78.56221
"2012-04-09",103.300003,104.080002,102.849998,103.489998,4983400,77.61718
"2012-04-10",103.25,103.379997,101.400002,101.449997,8907500,76.087227
"2012-04-11",102.309998,102.449997,100.779999,100.949997,8570100,75.712212
"2012-04-12",100.889999,102.860001,100.510002,102.589996,6451900,76.942207
"2012-04-13",102.290001,102.360001,100.720001,100.779999,6847100,75.584717
"2012-04-16",101.620003,102.239998,101.169998,101.510002,6065100,76.132225
"2012-04-17",102.459999,104.089996,102.339996,103.620003,5500900,77.714706
"2012-04-18",103.419998,103.970001,102.849998,103.389999,4836200,77.542213
"2012-04-19",103.269997,103.639999,102.18,102.510002,6768400,76.882233
"2012-04-20",103.110001,103.839996,102.419998,102.519997,5814700,76.889679
"2012-04-23",101.190002,102.720001,100.889999,102.440002,5590600,76.829712
"2012-04-24",102.769997,103.169998,102.139999,103.029999,4104400,77.272209
"2012-04-25",103.559998,103.889999,102.620003,103.849998,5308500,77.887207
"2012-04-26",104,106.699997,103.989998,106.220001,8535300,79.664719
"2012-04-27",106.779999,106.800003,105.669998,106.199997,5433500,79.649696
"2012-04-30",106.160004,106.610001,105.809998,106.559998,4727100,79.919701
"2012-05-01",106.739998,108.790001,106.389999,108.269997,6179900,81.202194
"2012-05-02",107.510002,107.650002,106.589996,107.029999,4834400,80.272217
"2012-05-03",107.040001,107.059998,105.410004,105.989998,4882800,79.492195
"2012-05-04",105.269997,105.489998,103.25,103.720001,6241300,77.789711
"2012-05-07",103.080002,103.82,102.589996,103.309998,6126900,77.482193
"2012-05-08",102.75,103.209999,101.550003,102.839996,8167200,77.1297
"2012-05-09",101.610001,102.5,101.370003,101.779999,6115600,76.334709
"2012-05-10",102.830002,104.239998,102.650002,103.360001,21105400,77.519714
"2012-05-11",102.949997,103.949997,102.470001,102.690002,4944700,77.01722
"2012-05-14",101.739998,102.300003,101.269997,101.940002,7021400,76.454704
"2012-05-15",102.040001,102.660004,100.709999,100.900002,8421000,75.674721
"2012-05-16",100.769997,101.779999,100.010002,100.099998,6423800,75.750381
"2012-05-17",100.199997,101.410004,99.889999,100.139999,6527500,75.78064
"2012-05-18",100.480003,100.75,98.239998,98.459999,11137700,74.509338
"2012-05-21",98.809998,99.739998,98.349998,99.690002,6169400,75.440117
"2012-05-22",99.93,100.68,98.730003,99.32,6089700,75.160103
"2012-05-23",98.330002,99,96.699997,99,8013000,74.917969
"2012-05-24",99.260002,100.120003,98.550003,100.059998,6322300,75.720123
"2012-05-25",100.040001,100.239998,98.419998,98.860001,5561500,74.812027
"2012-05-29",99.809998,100.849998,99.5,100.239998,5223200,75.856331
"2012-05-30",99.110001,99.110001,97.5,97.629997,7284800,73.881233
"2012-05-31",98.059998,99.160004,96.68,98.309998,9371100,74.395805
"2012-06-01",96.650002,97.290001,96.019997,96.410004,9243000,72.957977
"2012-06-04",96.480003,97.139999,95.730003,96.580002,6794500,73.086624
"2012-06-05",96.389999,96.870003,95.779999,96.489998,5891600,73.018539
"2012-06-06",97.889999,99.800003,97.580002,99.800003,7145800,75.523376
"2012-06-07",100.980003,102,100.18,100.389999,7971600,75.969864
"2012-06-08",99.889999,101,99.690002,100.839996,5769900,76.310364
"2012-06-11",101.989998,102.330002,99.57,99.910004,7037100,75.606606
"2012-06-12",100.199997,100.900002,99.559998,100.739998,5933400,76.234703
"2012-06-13",100.68,101.400002,99.709999,100.129997,5189900,75.773109
"2012-06-14",100.169998,102.169998,99.900002,101.919998,6540000,77.127678
"2012-06-15",103,104.5,102.639999,104.330002,11091100,78.951408
"2012-06-18",103.139999,103.970001,103,103.459999,6630300,78.293053
"2012-06-19",103.989998,104.650002,103.769997,104.059998,6115500,78.747101
"2012-06-20",104.040001,104.550003,102.589996,103.629997,7609200,78.421692
"2012-06-21",103.459999,103.75,99.870003,100.019997,8492000,75.68985
"2012-06-22",100.650002,101.120003,99.580002,100.440002,11708600,76.007668
"2012-06-25",99.339996,99.559998,98.169998,99.080002,7091000,74.978508
"2012-06-26",98.970001,101.290001,98.830002,100.949997,7616000,76.393623
"2012-06-27",101.459999,102.900002,101.25,102.57,5740300,77.619537
"2012-06-28",101.849998,103.650002,101.43,103.459999,7010200,78.293053
"2012-06-29",105.32,105.510002,104.349998,105.5,10651500,79.836823
"2012-07-02",105.589996,106.089996,104.690002,105.860001,5695600,80.109253
"2012-07-03",106.290001,107.419998,106.220001,107.370003,4079900,81.251961
"2012-07-05",106.269997,107.050003,105.730003,106.029999,5045600,80.2379
"2012-07-06",104.989998,105.349998,104.389999,105.07,4609000,79.511414
"2012-07-09",104.970001,105.040001,103.550003,104.459999,5233300,79.049812
"2012-07-10",104.870003,105.389999,103.290001,103.879997,6424200,78.610901
"2012-07-11",104.309998,105.629997,104.019997,104.849998,5931000,79.34494
"2012-07-12",104.309998,106.080002,104.269997,105.029999,7871500,79.481155
"2012-07-13",105.339996,106.190002,104.870003,106.010002,6771800,80.222771
"2012-07-16",105.709999,107.25,105.5,106.779999,5185100,80.805466
"2012-07-17",106.989998,107.5,105.580002,107.43,6668200,81.297348
"2012-07-18",106.790001,107.980003,106.660004,107.879997,5519300,81.637894
"2012-07-19",107.919998,108.980003,107.120003,108.839996,6829400,82.364349
"2012-07-20",108.160004,109.25,107.5,109.190002,9368100,82.629234
"2012-07-23",107.25,108.279999,106.029999,107.949997,5953200,81.690857
"2012-07-24",108.160004,108.160004,104.610001,106.300003,6654900,80.44223
"2012-07-25",106.519997,106.769997,105.279999,106.059998,5476400,80.260605
"2012-07-26",107.589996,108.629997,107.260002,108.269997,6808200,81.933014
"2012-07-27",109.379997,109.5,107.129997,109.260002,8338800,82.682198
"2012-07-30",108.870003,109.93,108.760002,109.82,5789900,83.10598
"2012-07-31",109.550003,110.82,109.529999,109.580002,10012500,82.924362
"2012-08-01",109.720001,111.230003,109.139999,110.5,8363800,83.62056
"2012-08-02",109.459999,109.93,108.470001,109.25,6662200,82.674622
"2012-08-03",111.139999,111.879997,110.900002,111.120003,5967600,84.089745
"2012-08-06",110.75,112.099998,110.699997,111.309998,5201900,84.233536
"2012-08-07",111.599998,112.389999,111.510002,111.949997,5453300,84.717827
"2012-08-08",111.5,112.639999,111.360001,112.139999,5443400,84.861641
"2012-08-09",112.260002,113.279999,111.730003,112.629997,4846700,85.23243
"2012-08-10",111.959999,113.639999,111.279999,113.550003,5107600,85.928642
"2012-08-13",113.32,113.589996,112.709999,113.279999,4336100,85.724312
"2012-08-14",113.699997,113.870003,112.959999,113.32,6286100,85.754593
"2012-08-15",112.129997,113,112,112.57,4539900,85.869019
"2012-08-16",112.720001,113.589996,112.099998,113.32,5394600,86.441116
"2012-08-17",113.309998,113.57,112.510002,112.660004,5642600,85.937653
"2012-08-20",112.690002,112.889999,112.139999,112.519997,3908100,85.830872
"2012-08-21",112.809998,113.449997,111.779999,111.980003,4647100,85.418945
"2012-08-22",111.900002,112.349998,111.279999,112.150002,4445400,85.54863
"2012-08-23",112.080002,112.169998,110.949997,111.290001,4191500,84.892609
"2012-08-24",110.769997,112.199997,110.760002,112.010002,3453300,85.441826
"2012-08-27",112.18,112.389999,111.459999,111.730003,3388800,85.228241
"2012-08-28",111.839996,112.809998,111.769997,112.349998,3340900,85.701187
"2012-08-29",112.330002,112.440002,111.599998,111.800003,3296300,85.281662
"2012-08-30",111.489998,111.690002,110.919998,110.93,3523200,84.618011
"2012-08-31",111.669998,112.949997,111.669998,112.160004,5557000,85.556267
"2012-09-04",112.029999,112.269997,110.879997,111.220001,4632400,84.839211
"2012-09-05",111.599998,111.730003,110.589996,110.769997,4441200,84.495949
"2012-09-06",111.57,113.440002,111.57,113.029999,5531500,86.219879
"2012-09-07",112.970001,114,112.739998,114,5057300,86.959816
"2012-09-10",114.199997,114.540001,113.599998,113.959999,5212400,86.929314
"2012-09-11",114.07,114.75,114,114.18,4758800,87.097122
"2012-09-12",114.230003,114.739998,114.029999,114.480003,4420700,87.325989
"2012-09-13",114.730003,116.970001,114.120003,116.559998,7737700,88.91259
"2012-09-14",116.93,118.220001,116.480003,117.25,8978300,89.438934
"2012-09-17",117.169998,118.5,116.889999,117.139999,7409700,89.355042
"2012-09-18",116.989998,117.650002,116.589996,116.970001,5100100,89.225349
"2012-09-19",117.089996,117.18,115.830002,116.599998,5978000,88.943108
"2012-09-20",116.139999,118.169998,115.5,117.849998,7286200,89.896614
"2012-09-21",118.529999,118.529999,117.470001,117.800003,10280700,89.858482
"2012-09-24",117.550003,118.489998,117.459999,117.779999,6808800,89.843216
"2012-09-25",118.18,118.5,116.529999,116.93,7565400,89.194832
"2012-09-26",116.82,117,116.150002,116.300003,5586700,88.714272
"2012-09-27",116.779999,117.400002,116.519997,117.199997,5482200,89.400787
"2012-09-28",116.879997,116.889999,116.150002,116.559998,5626800,88.91259
"2012-10-01",116.919998,118.25,116.870003,117.25,4914900,89.438934
"2012-10-02",117.650002,118.080002,116.919998,117.959999,6012400,89.980537
"2012-10-03",117.650002,117.739998,116.050003,116.139999,7362500,88.592232
"2012-10-04",116.639999,117.470001,116.470001,117.150002,5425700,89.362679
"2012-10-05",117.419998,118.25,117.120003,117.5,4507900,89.629654
"2012-10-08",117.190002,117.870003,116.949997,117.620003,3434900,89.721184
"2012-10-09",117.519997,118.379997,117.349998,117.360001,5983500,89.522842
"2012-10-10",114.639999,115.050003,112.010002,112.449997,15959000,85.777481
"2012-10-11",113.370003,114.220001,113.059998,113.059998,7279900,86.242783
"2012-10-12",113.080002,113.290001,111.610001,112.07,5915800,85.487595
"2012-10-15",112.160004,113.040001,111.099998,112.82,5775100,86.0597
"2012-10-16",113.480003,114.410004,113.32,114.089996,4793300,87.028465
"2012-10-17",114.360001,115.360001,114.360001,115.18,5218200,87.859909
"2012-10-18",114.550003,115.029999,114.370003,114.650002,6166900,87.455643
"2012-10-19",114.900002,114.989998,113.110001,113.379997,7160000,86.486885
"2012-10-22",113.610001,113.699997,111.730003,112.739998,4811900,85.998688
"2012-10-23",111.580002,111.580002,109.099998,109.379997,8011000,83.435661
"2012-10-24",109.419998,110.489998,109.029999,109.709999,5087900,83.687386
"2012-10-25",110.629997,110.970001,109.650002,110.959999,4888600,84.640892
"2012-10-26",110.669998,111.690002,110.580002,111.18,4777600,84.808716
"2012-10-31",111.93,111.940002,109.25,110.239998,5958500,84.091667
"2012-11-01",110.019997,111.690002,109.889999,111.459999,6480500,85.022293
"2012-11-02",110.699997,111.209999,107.57,108.370003,8375300,82.665237
"2012-11-05",107.739998,109.339996,107.739998,109.190002,4058300,83.290733
"2012-11-06",109.650002,110.690002,109.25,110.360001,5379400,84.183189
"2012-11-07",109.239998,109.300003,106.779999,107.510002,7627300,82.009224
"2012-11-08",107.230003,107.669998,105.870003,105.870003,6208900,80.758209
"2012-11-09",105.260002,106.690002,105.080002,105.839996,5835100,80.735313
"2012-11-12",106.449997,106.519997,105.489998,105.93,4001800,80.803978
"2012-11-13",105.370003,106.449997,105.199997,105.279999,4834200,80.308144
"2012-11-14",104.989998,105.010002,102.220001,102.5,8609400,78.861702
"2012-11-15",101.989998,103.470001,100.660004,101.620003,9774300,78.184654
"2012-11-16",101.559998,102.489998,101,102.400002,8242400,78.784782
"2012-11-19",103.669998,104.349998,103.139999,104.349998,6850900,80.285072
"2012-11-20",104.010002,104.120003,102.919998,103.559998,5283800,79.677269
"2012-11-21",103.949997,104.120003,103.410004,104.099998,3656400,80.092728
"2012-11-23",104.870003,105.470001,104.459999,105.470001,2776400,81.146797
"2012-11-26",104.75,104.989998,104.25,104.989998,4354100,80.777473
"2012-11-27",105,105.160004,103.199997,103.379997,6612400,79.538788
"2012-11-28",102.980003,105.620003,102.760002,105.580002,7024200,81.231415
"2012-11-29",105.889999,106.690002,105.379997,105.790001,5756200,81.392982
"2012-11-30",106.099998,106.370003,105.269997,105.690002,6676400,81.316032
"2012-12-03",106,106.07,104.379997,104.660004,5736400,80.523598
