"","SBUX.Open","SBUX.High","SBUX.Low","SBUX.Close","SBUX.Volume","SBUX.Adjusted"
"2011-11-10",21.6,21.855,21.33,21.76,14783600,19.122297
"2011-11-11",21.945,22.299999,21.9,22.17,9448800,19.482594
"2011-11-14",22.025,22.225,21.77,21.82,9817800,19.17502
"2011-11-15",21.67,22.110001,21.635,22.014999,8110800,19.422041
"2011-11-16",21.74,21.945,21.475,21.51,11803800,18.976526
"2011-11-17",21.385,21.51,20.825001,21.014999,13512000,18.539824
"2011-11-18",21.014999,21.290001,20.959999,21.01,11646600,18.53541
"2011-11-21",20.605,20.959999,20.440001,20.84,12086800,18.385443
"2011-11-22",20.775,21.225,20.700001,21.139999,11926000,18.650097
"2011-11-23",20.98,21.02,20.625,20.625,10680600,18.195757
"2011-11-25",20.525,20.709999,20.375,20.42,5104800,18.014902
"2011-11-28",20.895,21.195,20.674999,20.924999,10003600,18.460423
"2011-11-29",21.01,21.375,20.885,21.105,11266800,18.619221
"2011-11-30",21.610001,21.875,21.455,21.74,14023200,19.179436
"2011-12-01",21.6,21.855,21.6,21.795,8343600,19.227949
"2011-12-02",21.975,22.115,21.780001,21.955,12210600,19.369104
"2011-12-05",22.125,22.17,22,22.1,13901400,19.49703
"2011-12-06",22.145,22.15,21.684999,21.865,8228400,19.289707
"2011-12-07",21.77,22.02,21.5,21.940001,8208800,19.355877
"2011-12-08",21.725,21.995001,21.389999,21.43,9878800,18.905939
"2011-12-09",21.549999,22.07,21.469999,21.98,10894000,19.391171
"2011-12-12",21.745001,22.030001,21.575001,22,9246200,19.408804
"2011-12-13",22.275,22.5,21.73,21.805,14486400,19.236774
"2011-12-14",21.695,21.764999,21.334999,21.545,12387800,19.007399
"2011-12-15",21.68,21.865,21.575001,21.700001,10743200,19.144142
"2011-12-16",21.855,22.040001,21.725,21.74,13281200,19.179436
"2011-12-19",21.93,22,21.655001,21.809999,10464200,19.241186
"2011-12-20",22.065001,22.575001,22.049999,22.530001,12999200,19.876383
"2011-12-21",22.504999,22.725,22.264999,22.620001,9242800,19.955776
"2011-12-22",22.6,22.629999,22.33,22.5,7896000,19.849913
"2011-12-23",22.545,22.725,22.455,22.725,5067800,20.048414
"2011-12-27",22.700001,23.049999,22.674999,22.969999,5791200,20.264557
"2011-12-28",23.16,23.174999,22.705,22.889999,7831000,20.193985
"2011-12-29",23.040001,23.25,22.955,23.225,7664400,20.489523
"2011-12-30",23.24,23.245001,23.004999,23.004999,5366600,20.295439
"2012-01-03",23.424999,23.52,22.639999,22.645,12922400,19.977837
"2012-01-04",22.705,23.315001,22.639999,23.084999,13886800,20.366018
"2012-01-05",23.094999,23.200001,22.775,23.18,9731800,20.449825
"2012-01-06",23.190001,23.455,23.115,23.360001,8105400,20.60862
"2012-01-09",23.365,23.4,23.135,23.295,7261600,20.551281
"2012-01-10",23.525,23.639999,23.195,23.41,7868000,20.652737
"2012-01-11",23.32,23.605,23.235001,23.559999,8201000,20.78507
"2012-01-12",23.665001,23.815001,23.525,23.799999,8973400,20.996801
"2012-01-13",23.75,23.799999,23.469999,23.68,9538200,20.890936
"2012-01-17",23.969999,23.995001,23.764999,23.855,7536600,21.045326
"2012-01-18",23.93,24.075001,23.809999,24.02,11219400,21.190891
"2012-01-19",23.99,24.025,23.85,24.01,10540800,21.182066
"2012-01-20",23.969999,24.195,23.905001,24.075001,9582200,21.239418
"2012-01-23",24.075001,24.1,23.555,23.67,15163000,20.88212
"2012-01-24",23.629999,23.9,23.52,23.825001,10309200,21.018856
"2012-01-25",24.045,24.045,23.674999,23.885,14279000,21.071791
"2012-01-26",24.030001,24.245001,23.530001,24.17,24982200,21.323225
"2012-01-27",23.945,23.965,23.455,23.924999,26973400,21.107071
"2012-01-30",23.684999,24.24,23.625,24.24,16458600,21.384979
"2012-01-31",24.27,24.309999,23.91,23.959999,11731200,21.13796
"2012-02-01",24.17,24.215,23.77,24.120001,16545600,21.279114
"2012-02-02",24.115,24.245001,23.705,23.83,11977800,21.023266
"2012-02-03",23.985001,24.200001,23.969999,24.16,9995800,21.3144
"2012-02-06",24.059999,24.25,23.995001,24.145,7415200,21.376373
"2012-02-07",24.125,24.299999,24.059999,24.205,6351800,21.429497
"2012-02-08",24.235001,24.405001,24.139999,24.360001,7672200,21.566719
"2012-02-09",24.43,24.68,24.379999,24.6,9513600,21.779203
"2012-02-10",24.4,24.450001,24.25,24.41,8176400,21.610985
"2012-02-13",24.525,24.635,24.365,24.625,7716600,21.801332
"2012-02-14",24.485001,24.559999,24.33,24.559999,6621200,21.743788
"2012-02-15",24.525,24.6,24.205,24.24,8092600,21.460482
"2012-02-16",24.18,24.395,24.165001,24.26,9766400,21.478184
"2012-02-17",24.334999,24.51,24.215,24.225,12705800,21.447199
"2012-02-21",24.209999,24.434999,24.035,24.129999,8291600,21.363089
"2012-02-22",24.145,24.219999,23.934999,24.165001,8649400,21.394081
"2012-02-23",24.17,24.275,24,24.23,8253400,21.451632
"2012-02-24",24.200001,24.35,24.049999,24.15,6553400,21.380796
"2012-02-27",24.065001,24.280001,23.889999,24.115,6713000,21.349813
"2012-02-28",24.115,24.459999,24.08,24.455,7653200,21.650827
"2012-02-29",24.43,24.440001,24.245001,24.280001,10245200,21.495897
"2012-03-01",24.344999,24.545,24.235001,24.355,8673000,21.562294
"2012-03-02",24.379999,24.559999,24.264999,24.445,8177400,21.641975
"2012-03-05",24.344999,24.700001,24.344999,24.52,8906600,21.708374
"2012-03-06",24.27,24.52,24.049999,24.165001,8207400,21.394081
"2012-03-07",24.215,24.76,24.195,24.745001,11421200,21.907574
"2012-03-08",24.825001,25.375,24.825001,25.184999,16631600,22.297119
"2012-03-09",25.875,26.235001,25.535,25.92,28375800,22.947838
"2012-03-12",25.98,26.01,25.469999,25.555,13623600,22.624697
"2012-03-13",25.620001,26.174999,25.559999,26.17,18471600,23.169168
"2012-03-14",26,26.455,25.959999,26.34,14739600,23.319683
"2012-03-15",26.424999,26.555,26.34,26.535,12636200,23.492323
"2012-03-16",26.625,26.684999,26.434999,26.605,23993200,23.554295
"2012-03-19",26.514999,26.785,26.33,26.775,11435200,23.704802
"2012-03-20",26.76,26.915001,26.615,26.865,12616400,23.784483
"2012-03-21",26.965,26.98,26.754999,26.905001,8522800,23.819893
"2012-03-22",26.84,27.625,26.825001,27.605,21402400,24.439625
"2012-03-23",27.745001,27.75,27.25,27.674999,13754800,24.5016
"2012-03-26",27.76,27.955,27.59,27.955,13132800,24.749493
"2012-03-27",27.985001,28.23,27.83,28.129999,13421000,24.904428
"2012-03-28",28.110001,28.275,27.83,28.014999,12098200,24.802612
"2012-03-29",27.799999,27.934999,27.309999,27.865,13402400,24.669809
"2012-03-30",28.1,28.125,27.870001,27.945,8967400,24.740637
"2012-04-02",28.014999,28.445,27.98,28.334999,12180600,25.08592
"2012-04-03",28.344999,28.584999,28.215,28.455,11865400,25.19216
"2012-04-04",28.629999,28.825001,28.33,28.48,14150800,25.214291
"2012-04-05",28.559999,29.235001,28.535,29.09,16360000,25.754347
"2012-04-09",28.635,28.98,28.555,28.709999,12610800,25.417927
"2012-04-10",28.879999,28.959999,28.299999,28.389999,18156000,25.134609
"2012-04-11",28.68,29.66,28.594999,29.645,24176400,26.245708
"2012-04-12",29.719999,30.325001,29.51,30.315001,24417200,26.838886
"2012-04-13",30.139999,30.99,29.875,30.834999,30542400,27.29925
"2012-04-16",30.965,31,29.754999,29.825001,25367800,26.405066
"2012-04-17",29.969999,29.975,29.09,29.33,30548200,25.966824
"2012-04-18",29.5,30.365,29.459999,30.165001,18130400,26.706079
"2012-04-19",30.200001,30.219999,29.290001,29.405001,18567200,26.033228
"2012-04-20",29.535,29.934999,29.5,29.58,16134800,26.188158
"2012-04-23",29.34,29.42,28.875,29.280001,15202200,25.922562
"2012-04-24",29.485001,29.875,28.879999,29.025,17996000,25.696802
"2012-04-25",29.355,29.855,29.174999,29.75,14108600,26.338661
"2012-04-26",29.924999,30.575001,29.700001,30.33,29879400,26.85216
"2012-04-27",29.135,29.25,28.235001,28.715,54720000,25.422346
"2012-04-30",28.715,28.875,28.455,28.684999,18647400,25.395788
"2012-05-01",28.754999,29.215,28.610001,28.83,13267200,25.52416
"2012-05-02",28.764999,29.075001,28.555,28.959999,13916600,25.639252
"2012-05-03",28.77,28.83,28.309999,28.325001,16406800,25.077068
"2012-05-04",28.014999,28.129999,27.66,27.780001,18263200,24.594559
"2012-05-07",27.6,27.905001,27.5,27.74,12645000,24.634518
"2012-05-08",27.504999,27.555,26.525,27.094999,20748600,24.061733
"2012-05-09",26.855,27.43,26.75,27.049999,17232200,24.021765
"2012-05-10",27.355,27.785,27.245001,27.424999,15112200,24.354784
"2012-05-11",27.295,27.870001,27.275,27.504999,14455800,24.425831
"2012-05-14",27.254999,27.305,26.82,26.834999,11794600,23.830835
"2012-05-15",26.9,27.049999,26.540001,26.67,19779800,23.684307
"2012-05-16",26.795,27.025,26.42,26.51,15818000,23.542217
"2012-05-17",26.594999,26.6,25.815001,25.834999,17960000,22.94278
"2012-05-18",26.01,26.584999,25.715,25.764999,22738200,22.880625
"2012-05-21",25.855,26.870001,25.764999,26.85,20695000,23.844158
"2012-05-22",26.905001,27.200001,26.535,26.684999,15757000,23.697626
"2012-05-23",26.98,27.74,26.950001,27.645,18498400,24.550156
"2012-05-24",27.91,28.195,26.965,27.379999,20236800,24.314819
"2012-05-25",27.434999,27.530001,27.145,27.280001,10169400,24.226021
"2012-05-29",27.495001,27.924999,27.4,27.790001,12982000,24.678926
"2012-05-30",27.43,27.559999,27.205,27.365,10412600,24.301504
"2012-05-31",27.415001,27.540001,26.955,27.445,15055200,24.372553
"2012-06-01",26.555,27.030001,26.02,26.075001,17456400,23.155918
"2012-06-04",26,26.985001,25.745001,26.950001,24502800,23.932964
"2012-06-05",26.174999,26.34,25.815001,26.205,22337600,23.271368
"2012-06-06",26.545,26.799999,26.440001,26.735001,13980400,23.742033
"2012-06-07",27.035,27.190001,26.639999,26.719999,14475600,23.72871
"2012-06-08",26.42,26.879999,26.195,26.795,12509800,23.795319
"2012-06-11",27.075001,27.084999,26.375,26.415001,9770000,23.457859
"2012-06-12",26.5,26.715,25.934999,26.52,21075400,23.5511
"2012-06-13",26.42,26.68,25.514999,25.635,21445600,22.765179
"2012-06-14",25.715,26.24,25.549999,26.165001,16009600,23.235844
"2012-06-15",25.885,26.295,25.775,26.27,20108800,23.32909
"2012-06-18",26.17,27.145,26.125,27.09,15911000,24.057287
"2012-06-19",27.355,27.775,27.264999,27.559999,15032400,24.474672
"2012-06-20",27.65,27.955,27.5,27.82,14967200,24.705566
"2012-06-21",27.91,27.985001,27,27.035,12379800,24.008444
"2012-06-22",27.135,27.365,27.02,27.32,9148800,24.261541
"2012-06-25",27.08,27.120001,26.504999,26.645,10005800,23.662102
"2012-06-26",26.635,27.049999,26.5,26.975,9467000,23.95516
"2012-06-27",26.940001,27.049999,26.18,26.375,14015800,23.422335
"2012-06-28",26.264999,26.295,25.625,26.045,15650200,23.129278
"2012-06-29",26.594999,26.705,26.415001,26.66,16983200,23.675428
"2012-07-02",26.719999,26.719999,26.075001,26.395,10270800,23.440094
"2012-07-03",26.235001,26.299999,25.860001,25.969999,9112800,23.062674
"2012-07-05",26.02,26.4,25.985001,26.200001,8752200,23.266922
"2012-07-06",26.075001,26.1,25.65,25.985001,12096200,23.075994
"2012-07-09",25.885,26.200001,25.860001,26.195,9328600,23.26248
"2012-07-10",26.375,26.504999,26.025,26.17,10558200,23.240284
"2012-07-11",26.09,26.190001,25.85,26.08,8700000,23.160357
"2012-07-12",25.799999,26.475,25.719999,26.34,10980800,23.391256
"2012-07-13",26.215,26.844999,26.08,26.805,11089600,23.804192
"2012-07-16",26.73,26.93,26.379999,26.450001,9318800,23.488943
"2012-07-17",26.645,26.959999,26.469999,26.865,8470000,23.857477
"2012-07-18",26.415001,26.795,26.135,26.65,11023400,23.666544
"2012-07-19",26.665001,27.139999,26.450001,27.1,10426200,24.06617
"2012-07-20",26.66,26.695,25.77,25.98,23471400,23.07155
"2012-07-23",25.565001,25.584999,24.799999,25.299999,21166200,22.467678
"2012-07-24",25.264999,25.58,25.040001,25.24,12079200,22.414398
"2012-07-25",25.25,25.35,24.93,25.205,13157800,22.383312
"2012-07-26",25.855,26.445,25.690001,26.200001,28380400,23.266922
"2012-07-27",23.450001,24.1,23.059999,23.735001,56945200,21.077881
"2012-07-30",23.725,23.865,23.344999,23.440001,17497200,20.815905
"2012-07-31",23.485001,23.5,22.545,22.639999,30425400,20.105469
"2012-08-01",22.735001,22.754999,21.85,21.889999,33427000,19.439428
"2012-08-02",21.799999,22.09,21.52,21.58,30760200,19.164131
"2012-08-03",21.915001,22.1,21.700001,21.955,24472800,19.497147
"2012-08-06",22.094999,22.105,21.73,21.74,19911200,19.381252
"2012-08-07",21.905001,22.690001,21.844999,22.655001,25045400,20.196974
"2012-08-08",22.639999,22.700001,22.450001,22.645,16627200,20.188063
"2012-08-09",22.795,22.83,22.514999,22.555,18177600,20.10783
"2012-08-10",22.625,22.805,22.549999,22.785,13512200,20.312876
"2012-08-13",22.870001,23.155001,22.74,23.055,16786200,20.553576
"2012-08-14",23.25,23.344999,23.115,23.215,14132000,20.696222
"2012-08-15",23.375,24.155001,23.370001,24.049999,29404800,21.440632
"2012-08-16",24.07,24.309999,23.825001,24.200001,19389200,21.574345
"2012-08-17",24.305,24.305,23.92,24.110001,17089200,21.494116
"2012-08-20",24.125,24.200001,23.924999,24.025,12297800,21.418339
"2012-08-21",24.16,24.225,23.975,24.045,14280200,21.436171
"2012-08-22",24.025,24.16,23.950001,24.059999,11817600,21.449541
"2012-08-23",24.07,24.195,23.91,23.950001,13075800,21.351469
"2012-08-24",23.844999,24.389999,23.504999,24.35,18156200,21.708076
"2012-08-27",24.5,24.655001,24.375,24.57,16089800,21.904213
"2012-08-28",24.469999,24.754999,24.445,24.68,13325600,22.002268
"2012-08-29",24.719999,24.834999,24.525,24.584999,12303000,21.917578
"2012-08-30",24.725,25,24.700001,24.855,15918200,22.158285
"2012-08-31",25.01,25.030001,24.68,24.805,11868200,22.11371
"2012-09-04",24.725,24.895,24.52,24.754999,10806200,22.069136
"2012-09-05",24.785,25.325001,24.754999,24.9,12976400,22.1984
"2012-09-06",25.129999,25.495001,25.049999,25.42,11363200,22.661985
"2012-09-07",25.485001,25.66,25.379999,25.584999,10288200,22.809082
"2012-09-10",25.59,25.66,25.309999,25.415001,13784000,22.657526
"2012-09-11",25.5,25.639999,25.305,25.365,13456200,22.612944
"2012-09-12",25.495001,25.725,25.495001,25.584999,11277400,22.809082
"2012-09-13",25.584999,25.924999,25.440001,25.860001,11352000,23.054239
"2012-09-14",25.924999,26,25.190001,25.23,24167200,22.492599
"2012-09-17",24.975,25.035,24.495001,24.83,21955400,22.135996
"2012-09-18",24.780001,24.82,24.540001,24.625,17068800,21.953241
"2012-09-19",24.67,25.205,24.575001,25.055,14277200,22.336586
"2012-09-20",24.905001,25.605,24.825001,25.594999,18039800,22.817993
"2012-09-21",25.745001,25.825001,25.51,25.535,18128000,22.764503
"2012-09-24",25.450001,25.715,25.299999,25.58,9267000,22.804626
"2012-09-25",25.655001,25.84,25.235001,25.264999,14178400,22.523802
"2012-09-26",25.27,25.5,24.905001,25.049999,13970800,22.332129
"2012-09-27",25.165001,25.535,25,25.52,11752400,22.751135
"2012-09-28",25.280001,25.48,24.945,25.355,16058600,22.604031
"2012-10-01",25.465,25.65,24.950001,25.075001,15432600,22.354416
"2012-10-02",25.219999,25.219999,24.4,24.65,21860200,21.975527
"2012-10-03",24.825001,24.915001,24.525,24.745001,15040200,22.060223
"2012-10-04",24.945,24.965,24.379999,24.549999,24816200,21.886377
"2012-10-05",24.735001,24.815001,24.33,24.370001,17917000,21.725912
"2012-10-08",24.33,24.584999,24.200001,24.379999,15495600,21.734818
"2012-10-09",24.34,24.49,23.629999,23.674999,24286400,21.106312
"2012-10-10",23.870001,23.905001,23.309999,23.475,22044000,20.928009
"2012-10-11",23.6,23.76,23.445,23.58,17288400,21.021618
"2012-10-12",23.76,23.844999,23.52,23.59,17032800,21.030535
"2012-10-15",23.735001,23.91,23.67,23.834999,13587600,21.248947
"2012-10-16",24.014999,24.639999,23.940001,24.48,17480600,21.823969
"2012-10-17",24.395,24.584999,24.165001,24.195,14531000,21.569891
"2012-10-18",24.215,24.275,23.594999,23.705,19686400,21.133055
"2012-10-19",23.465,23.475,22.700001,22.844999,36760000,20.366362
"2012-10-22",22.865,22.870001,22.545,22.65,16497400,20.192518
"2012-10-23",22.48,22.59,22.135,22.485001,22447600,20.045424
"2012-10-24",22.65,22.764999,22.540001,22.629999,17443800,20.17469
"2012-10-25",23.040001,23.434999,22.955,23.125,23508200,20.615988
"2012-10-26",23.025,23.1,22.690001,22.934999,21732800,20.446598
"2012-10-31",22.934999,23.094999,22.5,22.950001,17869200,20.459972
"2012-11-01",22.870001,23.370001,22.695,23.309999,25082400,20.780914
"2012-11-02",25.26,25.969999,25.200001,25.42,54965400,22.661985
"2012-11-05",25.4,25.645,25.35,25.504999,20253800,22.737757
"2012-11-06",25.545,26.1,25.445,25.855,16161600,23.049784
"2012-11-07",25.620001,26.15,25.545,25.905001,19532000,23.094364
"2012-11-08",25.82,25.870001,25.415001,25.43,15438000,22.6709
"2012-11-09",25.469999,25.75,25.334999,25.48,14356400,22.715467
"2012-11-12",25.48,25.68,25.33,25.34,9687800,22.59066
"2012-11-13",25.209999,25.51,25.025,25.155001,9822400,22.519049
"2012-11-14",25,25.24,24.4,24.42,22024400,21.861067
"2012-11-15",24.5,24.535,24.08,24.215,15778000,21.677547
"2012-11-16",24.415001,24.5,23.924999,24.379999,18604400,21.825256
"2012-11-19",24.485001,25,24.475,24.870001,12666600,22.263912
"2012-11-20",24.790001,25.165001,24.715,25.030001,10971600,22.407146
"2012-11-21",24.975,25.32,24.955,25.254999,8090400,22.608566
"2012-11-23",25.275,25.66,25.275,25.594999,4949400,22.912937
"2012-11-26",25.424999,25.514999,25.245001,25.445,7801000,22.778658
"2012-11-27",25.440001,25.73,25.065001,25.105,10800600,22.474283
"2012-11-28",25.094999,25.700001,24.950001,25.684999,10903000,22.993509
"2012-11-29",25.889999,26.155001,25.75,25.9,12829000,23.185982
"2012-11-30",25.709999,26.004999,25.52,25.934999,11997400,23.21731
"2012-12-03",26.07,26.135,25.75,25.895,13776000,23.181505
"2012-12-04",25.825001,25.99,25.469999,25.559999,12239000,22.881601
"2012-12-05",26,26.07,24.780001,25.395,27640200,22.733894
"2012-12-06",25.75,26.924999,25.594999,26.85,49862000,24.036432
"2012-12-07",26.715,27,26.57,26.82,21244200,24.009577
"2012-12-10",26.76,26.85,26.4,26.48,14844400,23.705202
"2012-12-11",26.665001,26.75,26.5,26.594999,15011400,23.808149
"2012-12-12",26.735001,27.094999,26.575001,26.799999,18553000,23.991674
"2012-12-13",26.75,27.155001,26.475,26.59,14360600,23.803673
"2012-12-14",26.6,26.875,26.530001,26.68,9656200,23.884243
"2012-12-17",26.754999,27.334999,26.75,27.290001,16114800,24.430323
"2012-12-18",27.334999,27.450001,27.139999,27.17,15380800,24.322895
"2012-12-19",27.200001,27.424999,27.065001,27.135,14237200,24.291563
"2012-12-20",27.264999,27.305,26.85,27.105,9797800,24.264708
"2012-12-21",26.525,26.844999,26.295,26.799999,22153600,23.991674
"2012-12-24",26.684999,27,26.665001,26.844999,3405800,24.031948
"2012-12-26",26.809999,26.895,26.440001,26.565001,6094200,23.781296
"2012-12-27",26.545,26.82,26.355,26.620001,9167200,23.830528
"2012-12-28",26.49,26.635,26.309999,26.32,6791400,23.561968
"2012-12-31",26.205,26.834999,26.195,26.815001,9247000,24.005098
"2013-01-02",27.295,27.5,27.129999,27.5,13267600,24.618313
"2013-01-03",27.535,27.805,27.5,27.684999,14670400,24.783932
"2013-01-04",27.764999,28,27.655001,27.844999,10911400,24.927164
"2013-01-07",27.700001,27.895,27.504999,27.860001,8720000,24.940596
"2013-01-08",27.790001,27.860001,27.535,27.809999,9613400,24.89583
"2013-01-09",27.945,27.950001,27.165001,27.315001,16678400,24.452703
"2013-01-10",27.379999,27.584999,27.15,27.27,14367600,24.41242
"2013-01-11",27.555,27.620001,27.219999,27.504999,13302600,24.622789
"2013-01-14",27.545,27.75,27.27,27.334999,11596400,24.47061
"2013-01-15",27.315001,27.395,26.84,27.24,13147800,24.385561
"2013-01-16",27.045,27.209999,26.98,27.174999,8919000,24.32737
"2013-01-17",27.395,27.450001,27.110001,27.25,9013000,24.39451
"2013-01-18",27.26,27.514999,27.075001,27.405001,13091600,24.533274
"2013-01-22",27.535,27.535,27.25,27.495001,11965000,24.61384
"2013-01-23",27.440001,27.465,27.1,27.23,10900800,24.376614
"2013-01-24",27.370001,27.450001,27.030001,27.285,23473600,24.425848
"2013-01-25",28.34,28.635,28.184999,28.405001,30797200,25.428482
"2013-01-28",28.42,28.575001,27.924999,28.01,13224800,25.074873
"2013-01-29",27.809999,28.004999,27.645,27.799999,12092600,24.886881
"2013-01-30",27.879999,28.1,27.690001,28,13147600,25.065918
"2013-01-31",27.940001,28.245001,27.875,28.059999,10583000,25.119635
"2013-02-01",28.285,28.549999,28.275,28.43,9606200,25.450861
"2013-02-04",28.174999,28.355,27.955,28.045,7926400,25.106209
"2013-02-05",28.120001,28.225,27.955,28.1,8151400,25.249983
"2013-02-06",27.950001,28.145,27.860001,28.025,7449000,25.182585
"2013-02-07",28.025,28.030001,27.575001,27.93,9123600,25.097219
"2013-02-08",27.92,28.325001,27.92,28.184999,7146400,25.326357
"2013-02-11",28.26,28.26,27.93,28.07,5457400,25.223024
"2013-02-12",28,28.275,27.975,28.129999,8665600,25.276939
"2013-02-13",28.23,28.23,27.75,27.915001,7022800,25.08374
