"","MUR.Open","MUR.High","MUR.Low","MUR.Close","MUR.Volume","MUR.Adjusted"
"2015-02-24",51.200001,51.209999,50.310001,51,1531200,42.495377
"2015-02-25",51,51.82,50.610001,51.650002,1138800,43.036987
"2015-02-26",51.240002,51.32,50.540001,51.009998,2215500,42.503708
"2015-02-27",51.189999,51.610001,50.709999,50.889999,2081800,42.403721
"2015-03-02",50.52,50.619999,48.68,49.110001,2022400,40.920555
"2015-03-03",49.330002,50.369999,49.209999,49.939999,1209900,41.612137
"2015-03-04",49.900002,50.040001,49.150002,49.98,968300,41.645466
"2015-03-05",49.689999,49.91,49.25,49.880001,1392700,41.562149
"2015-03-06",49.400002,49.950001,48.43,48.599998,1834400,40.495594
"2015-03-09",48.450001,48.849998,47.639999,47.639999,1224900,39.695686
"2015-03-10",47.060001,47.380001,46.099998,46.369999,1960200,38.637463
"2015-03-11",46.650002,47.48,46.5,47.240002,985900,39.362381
"2015-03-12",47.5,47.540001,46.540001,46.59,1001700,38.820778
"2015-03-13",46.130001,46.889999,45.610001,46.830002,1492700,39.020752
"2015-03-16",46.41,47.599998,46.189999,47.560001,1276400,39.629028
"2015-03-17",47.169998,47.439999,46.880001,47.240002,1016300,39.362381
"2015-03-18",46.970001,49.580002,46.849998,49.290001,1657600,41.07053
"2015-03-19",48.490002,48.540001,46.599998,46.82,2441600,39.012432
"2015-03-20",47.389999,48.07,46.93,47.689999,2802200,39.737347
"2015-03-23",47.82,48.139999,47.02,47.02,1644600,39.17907
"2015-03-24",46,46.619999,45.599998,45.950001,2337700,38.287495
"2015-03-25",46.310001,47.43,46.029999,47.07,1691500,39.220737
"2015-03-26",47.84,48.23,47.16,47.349998,1279300,39.454044
"2015-03-27",46.950001,47.099998,46.439999,46.860001,1335500,39.04575
"2015-03-30",47.59,47.82,46.869999,47.669998,1467700,39.72068
"2015-03-31",47.060001,47.450001,46.599998,46.599998,1719500,38.829109
"2015-04-01",46.880001,48.189999,46.880001,47.639999,1733800,39.695686
"2015-04-02",47.380001,48.57,47.380001,48.389999,1655500,40.320614
"2015-04-06",48.860001,50.41,48.5,50.07,2340400,41.720455
"2015-04-07",50.110001,50.880001,49.919998,50.419998,1801800,42.012096
"2015-04-08",50.66,51.09,48.830002,49.029999,2117200,40.853893
"2015-04-09",49.27,49.84,49.150002,49.610001,2620400,41.337173
"2015-04-10",49.709999,49.939999,49.23,49.380001,1205400,41.145523
"2015-04-13",49.669998,49.849998,48.779999,48.939999,1165900,40.778896
"2015-04-14",49.290001,49.619999,48.990002,49.419998,2499000,41.178848
"2015-04-15",49.84,50.790001,49.75,50.560001,3429700,42.128754
"2015-04-16",50.27,50.490002,49.860001,50.029999,2226600,41.687134
"2015-04-17",49.639999,50.02,49.310001,49.639999,1825300,41.362164
"2015-04-20",49.779999,50.77,49.779999,50.02,2200200,41.678799
"2015-04-21",50.07,50.200001,49.139999,49.27,1671900,41.053864
"2015-04-22",49.529999,49.580002,48.849998,49.27,1059700,41.053864
"2015-04-23",49.459999,49.959999,49.310001,49.360001,1827500,41.128868
"2015-04-24",49.099998,49.299999,47.720001,48.07,2356600,40.053982
"2015-04-27",48.310001,48.580002,47.889999,47.93,2082800,39.937325
"2015-04-28",48.209999,48.650002,47.889999,48.400002,2019900,40.328945
"2015-04-29",48.380001,49.549999,48.110001,49.189999,2197600,40.987217
"2015-04-30",49.299999,49.299999,46.619999,47.610001,5969900,39.670681
"2015-05-01",47.509998,47.509998,46.169998,46.560001,2653100,38.795784
"2015-05-04",46.5,46.93,45.759998,46.470001,2572300,38.720791
"2015-05-05",47.040001,47.48,46.029999,46.900002,3041900,39.079086
"2015-05-06",47.299999,47.720001,46.75,47.040001,2807000,39.19574
"2015-05-07",46.990002,47.599998,46.369999,46.709999,2929500,38.920769
"2015-05-08",47.18,47.23,46.009998,46.639999,2586700,38.862442
"2015-05-11",46.639999,46.669998,44.68,45.060001,2645700,37.545918
"2015-05-12",45.099998,45.560001,44.900002,45.119999,1472900,37.595913
"2015-05-13",45.150002,45.209999,44.459999,44.77,2127900,37.595913
"2015-05-14",44.91,45.27,44.34,44.43,1646400,37.310398
"2015-05-15",44.119999,44.740002,43.939999,44.52,1848400,37.385967
"2015-05-18",43.970001,44.07,42.970001,43.52,2579900,36.546207
"2015-05-19",43.09,43.310001,42.669998,42.919998,2524300,36.042355
"2015-05-20",43.23,43.610001,42.68,43.139999,2269900,36.2271
"2015-05-21",43.509998,43.869999,43.110001,43.470001,1995900,36.50423
"2015-05-22",42.91,43.68,42.880001,43.439999,1192100,36.479027
"2015-05-26",42.880001,43.310001,42.619999,42.950001,1516100,36.067558
"2015-05-27",42.889999,43.580002,42.689999,43.330002,1929500,36.386669
"2015-05-28",42.990002,43.48,42.59,43.400002,1772100,36.44545
"2015-05-29",43.470001,43.580002,43.02,43.459999,1977200,36.495831
"2015-06-01",43.48,43.580002,42.5,42.52,1855500,35.706455
"2015-06-02",42.799999,43.209999,42.400002,42.919998,1727300,36.042355
"2015-06-03",42.68,43.080002,42.509998,42.740002,1313200,35.891212
"2015-06-04",42.330002,42.82,42.259998,42.48,1308800,35.672871
"2015-06-05",42.18,43.380001,42.150002,42.299999,1612900,35.521706
"2015-06-08",42.09,42.380001,41.779999,42.16,2471800,35.40414
"2015-06-09",42.599998,43.360001,42.48,43.259998,2583900,36.327877
"2015-06-10",43.959999,44.060001,43.619999,43.939999,1891000,36.898911
"2015-06-11",44.029999,44.369999,43.650002,43.689999,1566200,36.68898
"2015-06-12",43.450001,43.630001,43.200001,43.389999,1361400,36.437042
"2015-06-15",42.900002,43.639999,42.84,43.049999,1305900,36.151531
"2015-06-16",43.07,43.759998,42.860001,43.619999,1187400,36.630192
"2015-06-17",43.919998,44.049999,42.650002,43.09,2220800,36.18512
"2015-06-18",43.279999,43.470001,42.73,42.799999,1645700,35.941582
"2015-06-19",42.57,42.810001,42.369999,42.52,1777200,35.706455
"2015-06-22",42.700001,43.009998,42.32,42.810001,1376000,35.949986
"2015-06-23",42.869999,43.279999,42.66,43.07,955300,36.168324
"2015-06-24",43.02,43.389999,42.84,43.200001,1171200,36.277493
"2015-06-25",42.830002,43.040001,42.02,42.18,2640000,35.42094
"2015-06-26",42.16,42.27,41.73,42.220001,1370700,35.454525
"2015-06-29",41.549999,41.93,41.23,41.419998,2398900,34.782726
"2015-06-30",41.919998,41.98,41.209999,41.57,1855200,34.908684
"2015-07-01",41.599998,41.68,40.77,40.950001,2222200,34.388046
"2015-07-02",41.07,41.509998,41,41.419998,1825400,34.782726
"2015-07-06",40.630001,41.209999,40.490002,40.779999,1902300,34.245277
"2015-07-07",40.650002,41.310001,40.110001,41,2793900,34.430023
"2015-07-08",40.560001,41.259998,40.029999,40.310001,2873600,33.850601
"2015-07-09",41.290001,41.330002,40.650002,40.669998,2319200,34.152905
"2015-07-10",41.130001,41.169998,39.849998,40.060001,1552200,33.640659
"2015-07-13",39.700001,40.57,39.619999,40.450001,2081700,33.968163
"2015-07-14",40.41,40.889999,40.130001,40.810001,1784300,34.270481
"2015-07-15",40.669998,40.869999,39.470001,39.669998,1412800,33.313152
"2015-07-16",39.779999,39.779999,38.639999,38.73,1768400,32.523785
"2015-07-17",38.57,38.880001,37.450001,37.490002,2188200,31.482489
"2015-07-20",37.299999,37.459999,36.209999,36.279999,2118500,30.466375
"2015-07-21",36.439999,36.799999,35.290001,35.459999,3413000,29.777775
"2015-07-22",35.580002,35.66,34.509998,34.639999,4026100,29.089172
"2015-07-23",34.639999,35.049999,34.150002,34.509998,3569400,28.980003
"2015-07-24",34.669998,34.669998,32.880001,33.330002,3399100,27.989096
"2015-07-27",32.799999,33.380001,32.5,33.07,3285700,27.770756
"2015-07-28",33.209999,34.639999,32.73,34.119999,3447700,28.652502
"2015-07-29",33.939999,34.77,33.700001,34.23,3279100,28.744879
"2015-07-30",34.380001,35,33.700001,34.970001,4391200,29.366297
"2015-07-31",34.439999,34.490002,32.66,32.790001,3740100,27.535625
"2015-08-03",32.419998,32.860001,31.889999,32.139999,3689800,26.989784
"2015-08-04",32.540001,33.169998,32.009998,32.299999,2394800,27.124146
"2015-08-05",32.650002,33.07,31.610001,31.65,2504200,26.578299
"2015-08-06",31.52,33.130001,30.92,33,3299100,27.711977
"2015-08-07",32.810001,33.490002,32.139999,32.299999,2702400,27.124146
"2015-08-10",32.400002,33.849998,32.240002,33.810001,2184900,28.392178
"2015-08-11",33.060001,33.439999,32.580002,33.16,2471500,27.846338
"2015-08-12",33.09,34.389999,32.75,34.099998,2588600,28.635708
"2015-08-13",33.330002,33.740002,32.759998,32.950001,2179200,27.956936
"2015-08-14",32.880001,33.459999,32.43,32.560001,2260900,27.626036
"2015-08-17",32.259998,32.66,32,32.290001,1407100,27.396946
"2015-08-18",32.23,32.34,31.5,31.700001,1732900,26.896351
"2015-08-19",31.440001,31.690001,30.450001,30.629999,2604600,25.988495
"2015-08-20",30.549999,30.870001,30.01,30.049999,3501100,25.496386
"2015-08-21",29.959999,30.35,29.190001,29.27,3103700,24.834583
"2015-08-24",27.360001,30.629999,27.35,27.629999,3343300,23.443098
"2015-08-25",29.190001,29.190001,26.860001,26.9,2549700,22.823715
"2015-08-26",27.57,27.700001,27.01,27.65,2368500,23.46007
"2015-08-27",28.84,29.809999,28.24,29.48,3160800,25.012756
"2015-08-28",29.379999,31.309999,29.360001,30.040001,3858300,25.487906
"2015-08-31",29.68,31.200001,29,31,3612000,26.302423
"2015-09-01",29.809999,30.280001,28.25,28.559999,3465500,24.232168
"2015-09-02",29.059999,29.27,28.08,29.09,3001500,24.681856
"2015-09-03",29.18,30.299999,28.889999,29.049999,2254200,24.647923
"2015-09-04",28.57,28.83,28.280001,28.639999,2348500,24.300047
"2015-09-08",28.879999,29.02,28.15,28.84,2194200,24.469742
"2015-09-09",29.07,29.48,27.950001,28.030001,2251600,23.782486
"2015-09-10",27.889999,28.42,27.5,28.18,2668100,23.909752
"2015-09-11",27.620001,27.73,25.77,26.780001,4288100,22.721899
"2015-09-14",26.639999,27.67,26.280001,26.67,4478600,22.628571
"2015-09-15",26.790001,27.610001,26.73,27.02,2994000,22.925539
"2015-09-16",27.4,28.129999,27.389999,27.98,3523100,23.740057
"2015-09-17",28,28.719999,27.610001,27.68,2726700,23.485519
"2015-09-18",27.120001,27.540001,26.76,27.219999,6167100,23.095224
"2015-09-21",27.43,27.940001,27.09,27.559999,3947200,23.383707
"2015-09-22",27.09,27.629999,26.190001,26.200001,5062700,22.22979
"2015-09-23",26.290001,26.450001,25.120001,25.27,4089400,21.44072
"2015-09-24",25.030001,25.6,24.559999,24.68,8023800,20.940125
"2015-09-25",24.98,25.15,24.52,24.75,3559500,20.999517
"2015-09-28",24.450001,24.629999,23.709999,23.76,2873600,20.159538
"2015-09-29",23.91,24.15,23.200001,23.98,7485100,20.346197
"2015-09-30",24.450001,24.469999,23.9,24.200001,4085600,20.53286
"2015-10-01",24.559999,25,23.639999,23.65,6383700,20.066206
"2015-10-02",23.32,26,23.27,25.91,7297400,21.983734
"2015-10-05",26.440001,27.67,26.440001,27.23,5674100,23.10371
"2015-10-06",27.299999,28.540001,27.08,28.15,6543800,23.884298
"2015-10-07",28.629999,29.32,27.940001,28.940001,4520100,24.554588
"2015-10-08",28.940001,30.24,28.83,29.959999,5025500,25.420023
"2015-10-09",30.030001,30.540001,29.370001,30.42,4615300,25.810318
"2015-10-12",30.379999,30.379999,28.700001,29.459999,3593200,24.995792
"2015-10-13",29.110001,29.82,28.719999,28.790001,3927400,24.42732
"2015-10-14",28.809999,29.059999,28.34,28.82,5168400,24.45277
"2015-10-15",28.780001,29.35,28.35,29.209999,5173600,24.78367
"2015-10-16",29.35,29.48,28.4,28.950001,3904600,24.563074
"2015-10-19",28.549999,28.67,27.459999,27.58,3534200,23.400677
"2015-10-20",27.549999,28.620001,27.389999,27.889999,2802800,23.663696
"2015-10-21",27.790001,27.790001,27.110001,27.26,2312500,23.129166
"2015-10-22",27.59,28.4,27.5,28.049999,3034800,23.799454
"2015-10-23",27.85,28.52,27.440001,28.35,2878000,24.053991
"2015-10-26",28.290001,28.389999,27.67,27.809999,3521200,23.595818
"2015-10-27",27.280001,27.280001,26.07,26.190001,4119600,22.221308
"2015-10-28",26.42,27.59,26.1,27.120001,3932600,23.010382
"2015-10-29",27.049999,29.790001,26.780001,28.26,6834600,23.977629
"2015-10-30",28.389999,29.24,27.809999,28.43,4646700,24.12187
"2015-11-02",28.309999,30,28.23,29.92,3797100,25.386087
"2015-11-03",30.129999,31.58,30.08,30.52,3797700,25.895161
"2015-11-04",30.65,30.940001,29.540001,30.42,2676800,25.810318
"2015-11-05",30.209999,32.049999,30.200001,31,3591700,26.302423
"2015-11-06",30.610001,31.299999,30.34,30.82,2728600,26.149706
"2015-11-09",30.99,31.91,30.629999,31.030001,2663400,26.327881
"2015-11-10",30.91,31.42,30.49,30.780001,1821500,26.115767
"2015-11-11",30.73,30.889999,28.91,29.049999,3886000,24.647923
"2015-11-12",28.09,28.99,27.459999,28.639999,3599100,24.596388
"2015-11-13",28.59,29.219999,28.15,28.77,3142100,24.708036
"2015-11-16",28.879999,30.15,28.65,30.1,3004100,25.85026
"2015-11-17",29.870001,30.57,29.360001,30.1,2766800,25.85026
"2015-11-18",30.43,31.620001,30.129999,30.93,2424900,26.563068
"2015-11-19",30.5,30.93,29.67,30.18,2125900,25.918961
"2015-11-20",30.209999,30.43,28.58,28.66,3373300,24.613565
"2015-11-23",28.51,28.93,28.1,28.49,2972800,24.467564
"2015-11-24",28.83,30.09,28.83,29.57,3575000,25.395086
"2015-11-25",29.26,29.889999,28.74,29.379999,2196900,25.231911
"2015-11-27",29,29.1,27.940001,28.4,1213400,24.390274
"2015-11-30",28.58,29.07,28.23,28.58,2613200,24.544863
"2015-12-01",28.68,29.18,28.469999,29.110001,1799000,25.000032
"2015-12-02",28.83,28.879999,26.9,27.139999,2893900,23.308168
"2015-12-03",27.33,27.48,25.700001,26.309999,3852900,22.595356
"2015-12-04",25.82,25.82,24.559999,25.459999,3212200,21.865358
"2015-12-07",24.629999,24.639999,23.24,23.68,3731300,20.336678
"2015-12-08",23.299999,23.879999,22.75,23.540001,3176800,20.216446
"2015-12-09",23.6,23.82,22.24,22.85,4667000,19.623865
"2015-12-10",22.690001,23.540001,22.620001,23.299999,7334800,20.01033
"2015-12-11",22.940001,22.940001,22.219999,22.58,3328900,19.391983
"2015-12-14",22.35,22.76,21.84,22.26,3557300,19.117167
"2015-12-15",22.66,22.82,22.08,22.58,3593200,19.391983
"2015-12-16",22.49,22.969999,21.91,22.309999,5611000,19.160109
"2015-12-17",22.18,22.290001,21.32,21.799999,5909600,18.722113
"2015-12-18",21.879999,22.370001,21.540001,21.709999,5741900,18.644821
"2015-12-21",21.73,22.08,21.26,21.75,4764600,18.679171
"2015-12-22",21.82,22.450001,21.66,22.309999,3603500,19.160109
"2015-12-23",22.940001,23.73,22.940001,23.620001,4824000,20.285151
"2015-12-24",23.6,23.700001,23.030001,23.35,1266700,20.053272
"2015-12-28",22.790001,22.870001,22.26,22.370001,2397700,19.211634
"2015-12-29",22.969999,23.040001,22.120001,22.68,2495200,19.477867
"2015-12-30",22.209999,22.809999,21.9,21.950001,2325600,18.850935
"2015-12-31",21.780001,22.690001,21.700001,22.450001,3045800,19.280336
"2016-01-04",22.34,23.200001,22.08,22.950001,4640200,19.709747
"2016-01-05",22.91,23.030001,21.9,22.59,3197300,19.400576
"2016-01-06",21.719999,21.9,19.780001,20.120001,5395400,17.279308
"2016-01-07",19.6,20.48,19.370001,19.43,3980600,16.686726
"2016-01-08",19.59,19.84,19.18,19.309999,4898200,16.583668
"2016-01-11",19.26,19.5,17.870001,18.32,5162600,15.733445
"2016-01-12",19.129999,19.129999,17.48,18.24,5040100,15.66474
"2016-01-13",18.51,19,17,17.299999,4937100,14.857455
"2016-01-14",17.969999,18.66,17.01,18.42,5410200,15.819327
"2016-01-15",17.450001,17.52,16.620001,17.16,4735500,14.737223
"2016-01-19",17.32,17.450001,16.049999,16.379999,5214700,14.067345
"2016-01-20",15.96,16.09,14.3,15.87,6701900,13.629354
"2016-01-21",15.84,18.1,15.8,17.24,5490800,14.805927
"2016-01-22",18.49,19.09,17.110001,17.59,6333100,15.106511
"2016-01-25",16.84,18.33,16.75,16.809999,5682200,14.436636
"2016-01-26",17.08,17.799999,16.77,17.709999,8103500,15.20957
"2016-01-27",17.41,18.91,17.120001,18.139999,10056000,15.578856
"2016-01-28",19.58,20.469999,17.559999,18.450001,10671000,15.845088
"2016-01-29",19.040001,19.709999,18.610001,19.610001,6634200,16.841314
"2016-02-01",18.82,19.16,17.83,18.4,6212100,15.802149
"2016-02-02",17.76,17.98,17.15,17.43,5497600,14.969103
"2016-02-03",17.91,19.32,17.24,19.26,4933100,16.540726
"2016-02-04",19.450001,21.110001,19.4,20,6281700,17.17625
"2016-02-05",19.790001,20.24,18.860001,19.84,5673200,17.038843
"2016-02-08",19.23,19.73,18.59,19.23,5605600,16.514959
"2016-02-09",18.67,18.82,17.280001,17.860001,5035000,15.338388
"2016-02-10",17.84,18.16,16.75,16.76,5736400,14.393696
"2016-02-11",15.86,16.379999,15.23,15.97,5996900,14.007762
"2016-02-12",16.32,16.969999,15.98,16.790001,5237500,14.727007
"2016-02-16",17.66,17.66,16.209999,16.799999,5146400,14.735779
"2016-02-17",16.99,18.51,16.809999,17.98,5912800,15.77079
"2016-02-18",18.370001,18.530001,16.639999,17,5129700,14.911205
"2016-02-19",16.59,16.610001,15.3,15.76,6927100,13.823563
"2016-02-22",16.370001,16.98,16.08,16.870001,4403300,14.797178
"2016-02-23",16.559999,16.77,15.96,16.17,4548200,14.183189
"2016-02-24",15.66,17.02,15.47,16.82,6810000,14.753319
"2016-02-25",16.98,17.41,15.9,16.43,5139600,14.411241
"2016-02-26",16.959999,17.940001,16.82,17.139999,4622200,15.034003
"2016-02-29",17.219999,17.43,16.940001,17.18,4118200,15.069087
"2016-03-01",17.23,17.48,16.110001,17.219999,4745500,15.104172
"2016-03-02",16.969999,19.33,16.959999,19.299999,5856200,16.9286
"2016-03-03",19.309999,21.709999,19.23,21.25,8773900,18.639004
"2016-03-04",21.74,24.139999,21.35,23.700001,9408200,20.787973
"2016-03-07",23.76,27.940001,23.6,26.690001,16924800,23.410589
"2016-03-08",26.280001,26.33,22.09,22.780001,11279700,19.981014
"2016-03-09",23.6,24.280001,21.84,22.98,9571100,20.156439
"2016-03-10",22.700001,23.4,22.02,22.950001,6456800,20.130127
"2016-03-11",23.700001,24.639999,23.59,23.709999,5103100,20.796745
"2016-03-14",23.139999,24.040001,22.65,23.74,4447900,20.823061
"2016-03-15",23.299999,23.59,22.709999,23.559999,3864500,20.665171
"2016-03-16",23.67,24.549999,23.469999,24.440001,4515600,21.437052
"2016-03-17",24.860001,25.370001,24.16,24.959999,4363000,21.893154
"2016-03-18",25.280001,26.030001,24.67,25.389999,8109500,22.270321
"2016-03-21",25.309999,26.33,24.940001,25.67,3374000,22.515917
"2016-03-22",25.200001,26.540001,25,25.93,3778200,22.743969
"2016-03-23",25.629999,25.99,23.93,24.040001,3471700,21.086197
"2016-03-24",23.299999,24.41,23.040001,24.129999,3943700,21.165138
"2016-03-28",24.32,24.379999,23.360001,24.09,3118300,21.130053
"2016-03-29",23.41,24.790001,23.24,24.540001,3655000,21.524763
"2016-03-30",25.25,25.440001,24.120001,24.42,2556000,21.419504
"2016-03-31",24.4,25.41,24.110001,25.190001,3257900,22.094894
"2016-04-01",24.52,24.65,23.82,24.26,4110600,21.279163
"2016-04-04",24.290001,24.700001,23.559999,23.82,3783200,20.893229
"2016-04-05",23.5,24.27,23.290001,23.49,4613200,20.603775
"2016-04-06",23.75,24.84,23.309999,24.65,3276300,21.621248
"2016-04-07",24.25,24.68,23.85,24.440001,4249200,21.437052
"2016-04-08",25.43,26.23,25.42,25.690001,3888200,22.533463
"2016-04-11",26.049999,26.93,25.91,26.309999,4009700,23.07728
"2016-04-12",26.77,29.469999,26.65,28.82,6885700,25.278875
"2016-04-13",28.959999,29.51,27.74,28.82,6676300,25.278875
"2016-04-14",29.02,29.25,28.440001,28.889999,4794900,25.340273
"2016-04-15",28.440001,29.040001,28.040001,28.49,3679400,24.989418
"2016-04-18",27.219999,29.58,27.1,29.129999,3492800,25.550785
"2016-04-19",29.57,30.610001,29.190001,30.469999,3845600,26.726141
"2016-04-20",30.25,31.6,29.98,31.24,4797500,27.401533
"2016-04-21",31.719999,32.189999,31.23,31.629999,4927800,27.74361
"2016-04-22",31.870001,33.669998,31.65,33.66,5272200,29.524185
"2016-04-25",33.27,33.580002,32.490002,33.509998,5460500,29.392616
"2016-04-26",33.91,34.98,33.68,34.869999,5204500,30.585514
"2016-04-27",35.290001,36.450001,35.209999,36.240002,5786100,31.787174
"2016-04-28",36.610001,37.48,35.189999,35.400002,6058800,31.050386
