"","GILD.Open","GILD.High","GILD.Low","GILD.Close","GILD.Volume","GILD.Adjusted"
"2010-11-22",18.934999,19.1,18.745001,18.85,14254000,16.822758
"2010-11-23",18.700001,18.799999,18.469999,18.49,18199600,16.501469
"2010-11-24",18.75,18.91,18.719999,18.889999,19606600,16.858456
"2010-11-26",18.700001,18.764999,18.549999,18.549999,5508400,16.555017
"2010-11-29",18.555,18.584999,18.325001,18.530001,19583400,16.537176
"2010-11-30",18.25,18.365,18.120001,18.25,29356400,16.287283
"2010-12-01",18.565001,18.719999,18.48,18.6,30669400,16.599644
"2010-12-02",18.625,18.865,18.469999,18.85,21945200,16.822758
"2010-12-03",18.73,18.764999,18.530001,18.625,12626400,16.621954
"2010-12-06",18.57,18.605,18.315001,18.355,13883200,16.380995
"2010-12-07",18.575001,18.815001,18.525,18.58,17167600,16.581797
"2010-12-08",18.67,18.795,18.605,18.68,15583800,16.671038
"2010-12-09",18.68,18.715,18.450001,18.495001,15451600,16.505936
"2010-12-10",18.525,18.844999,18.465,18.805,16727800,16.782597
"2010-12-13",18.780001,18.844999,18.379999,18.415001,20023600,16.434538
"2010-12-14",18.52,18.674999,18.415001,18.605,17327800,16.604101
"2010-12-15",18.495001,18.73,18.49,18.655001,15645400,16.648726
"2010-12-16",18.620001,18.950001,18.605,18.924999,17937200,16.88969
"2010-12-17",18.885,18.885,18.57,18.594999,34926000,16.595175
"2010-12-20",18.635,18.799999,18.549999,18.594999,14602600,16.595175
"2010-12-21",18.684999,18.700001,18.24,18.280001,19027200,16.314056
"2010-12-22",18.245001,18.280001,18.110001,18.17,19145800,16.215885
"2010-12-23",18.09,18.165001,17.940001,18.129999,17797400,16.180187
"2010-12-27",18.030001,18.27,17.92,18.205,11024000,16.247124
"2010-12-28",18.200001,18.299999,18.094999,18.110001,7818200,16.162342
"2010-12-29",18.129999,18.295,18.094999,18.200001,9024800,16.242661
"2010-12-30",18.155001,18.235001,18.02,18.129999,8534200,16.180187
"2010-12-31",18.094999,18.174999,18,18.120001,9501200,16.171268
"2011-01-03",18.32,18.615,18.275,18.290001,18870600,16.322983
"2011-01-04",18.434999,18.565001,18.334999,18.495001,19948400,16.505936
"2011-01-05",18.360001,18.860001,18.360001,18.764999,22014200,16.746899
"2011-01-06",18.77,18.889999,18.709999,18.754999,15898200,16.737974
"2011-01-07",18.715,18.870001,18.625,18.75,12199600,16.733515
"2011-01-10",18.639999,18.780001,18.325001,18.33,20786800,16.358685
"2011-01-11",18.370001,18.625,18.215,18.584999,21264400,16.586252
"2011-01-12",18.65,18.915001,18.59,18.91,14259600,16.876305
"2011-01-13",18.940001,19.264999,18.91,19.059999,19120000,17.010176
"2011-01-14",19.014999,19.24,18.934999,19.110001,12146200,17.054794
"2011-01-18",19.25,19.469999,19.18,19.35,17993400,17.268982
"2011-01-19",19.360001,19.360001,19.01,19.075001,16129200,17.023556
"2011-01-20",19.065001,19.299999,19.01,19.084999,19049600,17.032475
"2011-01-21",19.049999,19.225,18.955,19.094999,12530400,17.041405
"2011-01-24",18.985001,19.190001,18.950001,19.155001,12888200,17.094954
"2011-01-25",19.07,19.184999,18.885,19.08,20770000,17.028019
"2011-01-26",18.995001,19.93,18.93,19.83,42215000,17.697361
"2011-01-27",19.775,19.834999,19.405001,19.469999,28124000,17.376076
"2011-01-28",19.360001,19.645,19.075001,19.105,19187800,17.050335
"2011-01-31",19.094999,19.299999,18.959999,19.190001,13298800,17.126192
"2011-02-01",19.370001,19.395,19.139999,19.25,17657800,17.179739
"2011-02-02",19.16,19.875,19.16,19.73,22605000,17.608116
"2011-02-03",19.690001,19.690001,19.33,19.365,17314200,17.282368
"2011-02-04",19.48,19.485001,19.125,19.395,14666800,17.309143
"2011-02-07",19.395,19.4,19.105,19.190001,14027600,17.126192
"2011-02-08",19.17,19.445,19.1,19.395,8482600,17.309143
"2011-02-09",19.434999,19.469999,18.99,19.094999,12682200,17.041405
"2011-02-10",19.110001,19.24,19.040001,19.174999,16430800,17.112801
"2011-02-11",19.040001,19.205,19,19.195,13212600,17.130655
"2011-02-14",19.195,19.285,19.059999,19.280001,11690000,17.206514
"2011-02-15",19.280001,19.504999,19.075001,19.495001,13895200,17.398388
"2011-02-16",19.504999,19.85,19.4,19.695,23224600,17.576881
"2011-02-17",19.605,19.73,19.535,19.645,11564800,17.532253
"2011-02-18",19.635,19.895,19.535,19.65,14620600,17.536716
"2011-02-22",19.450001,19.605,19.135,19.254999,16427200,17.184198
"2011-02-23",19.215,19.305,19,19.01,14828800,16.965549
"2011-02-24",18.995001,19.434999,18.915001,19.389999,15905200,17.30468
"2011-02-25",19.469999,19.625,19.24,19.504999,14156800,17.40731
"2011-02-28",19.615,19.725,19.405001,19.49,13929200,17.393927
"2011-03-01",19.555,19.639999,19.25,19.280001,11560200,17.206514
"2011-03-02",19.254999,19.73,19.225,19.514999,13014600,17.416239
"2011-03-03",19.725,20.025,19.665001,19.995001,17245400,17.84462
"2011-03-04",20.049999,20.639999,19.995001,20.355,29822200,18.165895
"2011-03-07",20.545,20.709999,20.344999,20.530001,21245400,18.322081
"2011-03-08",20.5,20.715,20.389999,20.625,15374000,18.406866
"2011-03-09",20.639999,20.905001,20.57,20.825001,15992400,18.585354
"2011-03-10",20.540001,20.695,20.469999,20.49,14884400,18.286385
"2011-03-11",20.465,20.635,20.355,20.415001,11309400,18.219446
"2011-03-14",20.25,20.5,20.23,20.379999,12150400,18.188213
"2011-03-15",19.950001,20.135,19.844999,19.895,20811600,17.755371
"2011-03-16",19.75,20.059999,19.530001,19.92,23863200,17.777687
"2011-03-17",20.1,20.26,19.959999,20.155001,14955000,17.98741
"2011-03-18",20.25,20.370001,20.075001,20.075001,22548800,17.916012
"2011-03-21",20.280001,20.469999,20.125,20.129999,11712200,17.965097
"2011-03-22",20.16,20.275,19.955,20.219999,13254200,18.04542
"2011-03-23",20.16,20.865,20.155001,20.66,32306600,18.438099
"2011-03-24",20.764999,21.190001,20.715,21.02,24498400,18.759384
"2011-03-25",21.115,21.275,20.975,21.040001,19410800,18.777231
"2011-03-28",21.040001,21.094999,20.85,20.865,14502600,18.621048
"2011-03-29",20.895,21.035,20.82,21.025,9620200,18.763842
"2011-03-30",21.215,21.450001,21.195,21.254999,14393600,18.969105
"2011-03-31",21.17,21.440001,21.105,21.235001,22282600,18.95126
"2011-04-01",21.075001,21.334999,21.059999,21.33,13482400,19.036041
"2011-04-04",21.385,21.465,21.325001,21.405001,12073400,19.102978
"2011-04-05",21.309999,21.375,20.85,20.92,18186200,18.670135
"2011-04-06",21.045,21.139999,20.865,20.865,17174200,18.621048
"2011-04-07",20.815001,20.945,20.709999,20.75,14586600,18.518419
"2011-04-08",20.85,20.879999,20.52,20.625,17598200,18.406866
"2011-04-11",20.674999,20.805,20.530001,20.615,11237200,18.397938
"2011-04-12",20.57,20.629999,20.495001,20.57,8784400,18.357775
"2011-04-13",20.68,20.889999,20.549999,20.674999,17759400,18.451483
"2011-04-14",20.565001,20.934999,20.495001,20.924999,16097200,18.674595
"2011-04-15",20.9,20.924999,20.65,20.85,16136000,18.607664
"2011-04-18",20.684999,20.700001,20.129999,20.16,22427800,17.991871
"2011-04-19",20.174999,20.325001,20.09,20.315001,15422000,18.130203
"2011-04-20",20.5,20.504999,20.165001,20.389999,23121600,18.197134
"2011-04-21",19.775,20,19.48,19.530001,44105000,17.429625
"2011-04-25",19.615,19.695,19.395,19.6,23387000,17.492098
"2011-04-26",19.73,19.84,19.58,19.76,18413400,17.634888
"2011-04-27",19.815001,20.01,19.700001,19.945,23431000,17.799995
"2011-04-28",19.915001,19.98,19.465,19.674999,26400000,17.559029
"2011-04-29",19.665001,19.684999,19.42,19.42,26627800,17.331457
"2011-05-02",19.535,20.450001,19.5,20.334999,28164800,18.148046
"2011-05-03",20.41,20.865,20.15,20.83,23400000,18.589815
"2011-05-04",20.790001,20.875,20.455,20.665001,20905400,18.442554
"2011-05-05",20.625,20.684999,20.280001,20.309999,1.7e+07,18.125734
"2011-05-06",20.459999,20.665001,20.424999,20.504999,15584400,18.299767
"2011-05-09",20.440001,20.764999,20.42,20.620001,16262200,18.402401
"2011-05-10",20.635,20.785,20.35,20.52,15902200,18.313158
"2011-05-11",20.575001,20.59,20.155001,20.385,23016800,18.192675
"2011-05-12",20.385,20.67,20.360001,20.645,18200000,18.424713
"2011-05-13",20.690001,20.959999,20.514999,20.6,23727200,18.384552
"2011-05-16",20.48,20.594999,20.209999,20.280001,17727000,18.098967
"2011-05-17",20.280001,20.280001,20.040001,20.235001,16102200,18.058805
"2011-05-18",20.18,20.200001,19.99,20.17,15985200,18.000795
"2011-05-19",20.24,20.295,19.995001,20.094999,14056000,17.933863
"2011-05-20",20.325001,20.6,20.27,20.49,21076600,18.286385
"2011-05-23",20.25,20.285,20.105,20.215,1.3e+07,18.040953
"2011-05-24",20.254999,20.395,20.059999,20.209999,12685000,18.036489
"2011-05-25",20.205,20.275,20.110001,20.24,11666000,18.063267
"2011-05-26",20.200001,20.5,20.115,20.450001,13971600,18.250683
"2011-05-27",20.48,20.66,20.43,20.594999,9929200,18.380083
"2011-05-31",20.615,20.885,20.605,20.870001,13747200,18.625517
"2011-06-01",20.785,20.92,20.635,20.639999,15302800,18.420246
"2011-06-02",20.559999,20.745001,20.540001,20.709999,11075200,18.482719
"2011-06-03",20.48,20.705,20.389999,20.525,13982200,18.317614
"2011-06-06",20.450001,20.549999,20.35,20.455,10354600,18.255146
"2011-06-07",20.51,20.625,20.355,20.514999,9846000,18.308691
"2011-06-08",20.52,20.665001,20.379999,20.575001,10002600,18.362244
"2011-06-09",20.620001,20.844999,20.525,20.58,12480200,18.366699
"2011-06-10",20.549999,20.549999,20.105,20.115,11997800,17.951712
"2011-06-13",19.65,20.110001,19.625,19.98,17699400,17.83123
"2011-06-14",20.115,20.125,19.860001,19.889999,15579000,17.750908
"2011-06-15",19.799999,20.084999,19.745001,19.825001,15163000,17.692904
"2011-06-16",19.885,19.92,19.715,19.825001,18837600,17.692904
"2011-06-17",19.950001,19.955,19.665001,19.77,15756200,17.643816
"2011-06-20",19.725,20.075001,19.725,20.049999,10405600,17.893702
"2011-06-21",19.985001,20.030001,19.775,19.950001,13684600,17.804455
"2011-06-22",19.950001,20.225,19.825001,20.025,10646800,17.871391
"2011-06-23",19.83,20.105,19.665001,20.065001,12026000,17.907089
"2011-06-24",20.049999,20.049999,19.790001,19.855,12799600,17.719675
"2011-06-27",19.865,20.145,19.725,20.09,8347400,17.929398
"2011-06-28",20.094999,20.559999,20.014999,20.475,11762000,18.272993
"2011-06-29",20.75,20.84,20.625,20.695,13510600,18.469334
"2011-06-30",20.785,20.860001,20.66,20.705,11183400,18.478262
"2011-07-01",20.719999,20.985001,20.690001,20.975,12459600,18.719221
"2011-07-05",20.940001,20.995001,20.715,20.785,8889400,18.549654
"2011-07-06",20.865,21.125,20.825001,21.125,12234200,18.853092
"2011-07-07",21.235001,21.35,21.17,21.344999,10788400,19.049427
"2011-07-08",21.219999,21.375,21.094999,21.219999,9525000,18.937868
"2011-07-11",21.040001,21.075001,20.565001,20.635,13550600,18.415787
"2011-07-12",20.504999,20.93,20.5,20.775,14635800,18.540731
"2011-07-13",20.865,21.08,20.75,20.805,9862400,18.567503
"2011-07-14",20.865,20.995001,20.605,20.635,9524000,18.415787
"2011-07-15",20.635,20.68,20.355,20.5,12105400,18.295301
"2011-07-18",20.445,20.540001,20.16,20.405001,10437600,18.210518
"2011-07-19",20.549999,20.975,20.445,20.85,16830800,18.607664
"2011-07-20",20.85,21.125,20.85,20.895,13231200,18.647823
"2011-07-21",21.025,21.555,21.025,21.49,16810200,19.178831
"2011-07-22",21.51,21.745001,21.405001,21.605,12567400,19.281464
"2011-07-25",21.52,21.66,21.309999,21.32,10383600,19.027115
"2011-07-26",21.23,21.389999,21.014999,21.08,14831600,18.812927
"2011-07-27",20.93,21.629999,20.865,21.485001,24871800,19.174374
"2011-07-28",21.445,21.74,21.375,21.584999,14195800,19.263617
"2011-07-29",21.315001,21.545,21.16,21.18,19094000,18.902174
"2011-08-01",21.295,21.475,20.610001,20.76,16189600,18.527346
"2011-08-02",20.549999,20.885,20.18,20.209999,20053800,18.036489
"2011-08-03",20.275,20.275,19.424999,19.865,24300600,17.7286
"2011-08-04",19.645,19.684999,18.684999,18.715,28618800,16.702276
"2011-08-05",18.855,19.145,18.495001,18.879999,29249200,16.849527
"2011-08-08",18.52,18.885,18.115,18.41,35305200,16.430077
"2011-08-09",18.635,19.094999,18.075001,19.07,33614800,17.019096
"2011-08-10",18.950001,19.02,17.639999,17.67,31104800,15.769661
"2011-08-11",17.825001,18.625,17.77,18.434999,29225800,16.452391
"2011-08-12",18.530001,18.790001,18.275,18.715,16154400,16.702276
"2011-08-15",18.690001,18.73,18.09,18.635,27790800,16.630878
"2011-08-16",18.635,19.540001,18.610001,19.424999,25843200,17.335915
"2011-08-17",19.385,19.549999,19.055,19.225,18721600,17.157427
"2011-08-18",18.695,18.92,18.475,18.645,19609400,16.639803
"2011-08-19",18.405001,18.9,18.370001,18.6,22590600,16.599644
"2011-08-22",18.959999,19.200001,18.780001,18.92,17334000,16.885229
"2011-08-23",18.905001,19.525,18.815001,19.52,17680800,17.4207
"2011-08-24",19.415001,19.495001,18.870001,19.075001,18478400,17.023556
"2011-08-25",19.115,19.215,18.905001,19.030001,12799800,16.9834
"2011-08-26",18.969999,19.379999,18.700001,19.365,15702200,17.282368
"2011-08-29",19.5,19.9,19.305,19.895,11040600,17.755371
"2011-08-30",19.85,20.129999,19.73,20.049999,11102800,17.893702
"2011-08-31",20.105,20.145,19.775,19.940001,11439600,17.79553
"2011-09-01",19.92,20.125,19.76,19.785,11961000,17.6572
"2011-09-02",19.504999,19.75,19.4,19.41,9992200,17.322531
"2011-09-06",18.9,19.405001,18.9,19.32,14887400,17.242212
"2011-09-07",19.58,19.905001,19.434999,19.9,11709000,17.759832
"2011-09-08",19.705,19.955,19.620001,19.754999,10644200,17.63043
"2011-09-09",19.565001,19.639999,18.790001,18.905001,17076200,16.871838
"2011-09-12",18.645,19.030001,18.610001,18.99,13594600,16.947697
"2011-09-13",19.02,19.16,18.825001,19.105,10261200,17.050335
"2011-09-14",19.129999,19.865,19.105,19.690001,17877400,17.572418
"2011-09-15",19.9,19.959999,19.594999,19.91,11014600,17.768759
"2011-09-16",20.129999,20.360001,19.924999,20.205,26279400,18.032034
"2011-09-19",20.075001,20.129999,19.83,20.025,12230800,17.871391
"2011-09-20",20.15,20.639999,20.004999,20.42,16424400,18.223909
"2011-09-21",20.34,20.445,19.815001,19.834999,12344400,17.70182
"2011-09-22",19.48,19.48,18.959999,19.17,25886000,17.108343
"2011-09-23",19.030001,19.309999,18.790001,19.215,16245200,17.148499
"2011-09-26",19.264999,20.049999,19.184999,19.775,21927400,17.648277
"2011-09-27",20.120001,20.15,19.76,20.025,19858000,17.871391
"2011-09-28",20.025,20.145,19.59,19.59,12052600,17.48317
"2011-09-29",19.85,19.985001,19.26,19.625,9873400,17.51441
"2011-09-30",19.389999,19.68,19.285,19.4,14526600,17.313604
"2011-10-03",19.4,19.559999,18.9,18.905001,16178400,16.871838
"2011-10-04",18.635,18.985001,18.360001,18.940001,18709600,16.903076
"2011-10-05",19.040001,19.58,18.870001,19.575001,15439400,17.469788
"2011-10-06",19.51,19.825001,19.389999,19.825001,11489400,17.692904
"2011-10-07",19.82,19.844999,19.4,19.655001,12859800,17.541183
"2011-10-10",19.995001,20.325001,19.924999,20.325001,11119600,18.139126
"2011-10-11",20.299999,20.459999,19.775,19.85,12394400,17.715214
"2011-10-12",20.09,20.33,19.865,20.145,12611000,17.978483
"2011-10-13",20.059999,20.360001,20.030001,20.32,9313600,18.134663
"2011-10-14",20.42,20.445,20.049999,20.215,9589400,18.040953
"2011-10-17",20.110001,20.309999,19.860001,19.93,12556200,17.786604
"2011-10-18",19.945,20.465,19.860001,20.379999,13520400,18.188213
"2011-10-19",20.424999,20.66,20.280001,20.4,12573000,18.206062
"2011-10-20",20.4,20.625,20.200001,20.504999,11986000,18.299767
"2011-10-21",20.695,20.9,20.565001,20.735001,14004800,18.505033
"2011-10-24",20.700001,21.030001,20.700001,20.995001,10429600,18.73707
"2011-10-25",20.799999,21.040001,20.5,20.530001,11393600,18.322081
"2011-10-26",20.735001,20.809999,20.195,20.745001,12352400,18.513952
"2011-10-27",20.98,21.094999,20.754999,21.055,14598000,18.790615
"2011-10-28",21.01,21.49,20.959999,21.395,15350200,19.094053
"2011-10-31",21.190001,21.225,20.83,20.83,13119200,18.589815
"2011-11-01",20.495001,20.695,20.26,20.525,14630400,18.317614
"2011-11-02",20.700001,20.75,20.35,20.514999,12345600,18.308691
"2011-11-03",20.415001,20.59,20.280001,20.465,14466000,18.264067
"2011-11-04",20.295,20.52,20.059999,20.360001,10119600,18.170362
"2011-11-07",20.455,20.57,20.23,20.540001,8725600,18.331003
"2011-11-08",20.6,20.66,20.365,20.610001,9874600,18.393476
"2011-11-09",20.219999,20.25,19.844999,19.934999,15155000,17.791069
"2011-11-10",20.040001,20.135,19.780001,20.08,11035200,17.920475
"2011-11-11",20.27,20.66,20.27,20.540001,11062000,18.331003
"2011-11-14",20.559999,20.565001,20.184999,20.23,8632600,18.054346
"2011-11-15",20.245001,20.465,20.165001,20.334999,8392200,18.148046
"2011-11-16",20.200001,20.385,20.049999,20.09,10645600,17.929398
"2011-11-17",20.004999,20.25,19.719999,19.805,12989000,17.675055
"2011-11-18",19.725,20.07,19.655001,19.940001,12111000,17.79553
"2011-11-21",18.525,18.6,17.225,18.129999,86777600,16.180187
"2011-11-22",18.290001,19.485001,18.280001,19.379999,61453800,17.295753
"2011-11-23",19.209999,20.025,19.065001,19.82,51863400,17.688438
"2011-11-25",19.705,20.040001,19.635,19.639999,15299400,17.527796
"2011-11-28",19.690001,20.120001,19.674999,19.9,28682400,17.759832
"2011-11-29",19.889999,20.004999,19.615,19.635,21105800,17.523335
"2011-11-30",19.815001,20.040001,19.715,19.924999,27184200,17.782143
"2011-12-01",19.834999,20.045,19.725,19.834999,20919800,17.70182
"2011-12-02",19.985001,20.004999,19.6,19.700001,19180600,17.581347
"2011-12-05",19.844999,20.09,19.5,20.075001,33945400,17.916012
"2011-12-06",20.02,20.16,19.834999,19.9,18594400,17.759832
"2011-12-07",19.84,19.895,19.700001,19.709999,17398600,17.590267
"2011-12-08",19.700001,19.700001,19.34,19.365,14505200,17.282368
"2011-12-09",19.51,19.754999,19.465,19.504999,11385800,17.40731
"2011-12-12",19.379999,19.575001,19.299999,19.504999,14944200,17.40731
"2011-12-13",19.375,19.615,19.26,19.295,15859600,17.2199
"2011-12-14",19.315001,19.440001,19.245001,19.379999,14750800,17.295753
"2011-12-15",19.5,19.559999,19.23,19.245001,13798800,17.17528
"2011-12-16",19.084999,19.299999,18.52,18.58,46339600,16.581797
"2011-12-19",18.575001,18.985001,18.49,18.735001,16252000,16.720123
"2011-12-20",19.045,19.17,18.879999,19.08,17307200,17.028019
"2011-12-21",19.1,19.434999,19.040001,19.424999,11437600,17.335915
"2011-12-22",19.415001,19.450001,19.209999,19.35,9562200,17.268982
"2011-12-23",19.465,19.665001,19.370001,19.645,8778600,17.532253
"2011-12-27",19.695,19.945,19.52,19.940001,6503200,17.79553
"2011-12-28",19.950001,20.1,19.825001,19.945,12766200,17.799995
"2011-12-29",19.924999,20.285,19.870001,20.280001,12289600,18.098967
"2011-12-30",20.165001,20.530001,20.125,20.465,9839800,18.264067
"2012-01-03",20.73,20.995001,20.674999,20.93,19564000,18.679064
"2012-01-04",20.975,21.030001,20.85,21.01,16236000,18.750458
"2012-01-05",21.02,21.485001,21,21.26,18431800,18.97357
"2012-01-06",21.190001,21.549999,21.1,21.389999,15542000,19.089586
"2012-01-09",21.245001,21.495001,21.174999,21.365,16801200,19.06728
"2012-01-10",21.549999,22.52,21.469999,22.125,30110000,19.745541
"2012-01-11",22.030001,22.299999,21.889999,22.200001,15471000,19.812477
"2012-01-12",22.190001,22.485001,21.985001,22.450001,15342400,20.035593
"2012-01-13",22.285,22.495001,22,22.445,18483000,20.03113
"2012-01-17",22.5,23.25,22.434999,23.129999,24215200,20.642456
"2012-01-18",23.16,23.775,23.049999,23.754999,26292400,21.200239
"2012-01-19",23.639999,23.74,23.395,23.605,24058000,21.066374
"2012-01-20",23.57,23.73,23.415001,23.719999,14076000,21.169004
"2012-01-23",23.57,23.719999,23.51,23.684999,15997800,21.137766
"2012-01-24",23.66,23.93,23.535,23.834999,15147400,21.271635
"2012-01-25",23.715,24.24,23.715,24.145,15804800,21.5483
"2012-01-26",24.285,24.389999,23.924999,24.295,18193200,21.682171
"2012-01-27",24.290001,24.495001,24.165001,24.360001,16363800,21.740177
"2012-01-30",24.24,24.445,24,24.325001,14153400,21.708941
"2012-01-31",24.225,24.440001,24.184999,24.43,13315800,21.80265
"2012-02-01",24.525,24.700001,24.434999,24.575001,19617600,21.932055
