"","CAG.Open","CAG.High","CAG.Low","CAG.Close","CAG.Volume","CAG.Adjusted"
"2011-04-14",18.334631,18.863813,18.319067,18.801556,4959000,13.896065
"2011-04-15",18.856031,19.229572,18.840467,19.214008,7809500,14.200903
"2011-04-18",19.011673,19.120623,18.856031,18.964981,3602700,14.01685
"2011-04-19",19.003891,19.112841,18.964981,19.042801,3723100,14.074363
"2011-04-20",19.182878,19.252918,18.933851,18.957199,4567500,14.011098
"2011-04-21",19.089495,19.089495,18.715954,18.770428,4514000,13.873059
"2011-04-25",18.715954,18.77821,18.645914,18.715954,2958300,13.832796
"2011-04-26",18.754864,18.941635,18.747082,18.879377,3855000,13.953581
"2011-04-27",18.793774,18.980545,18.747082,18.941635,3905100,14.172248
"2011-04-28",18.902723,18.964981,18.832685,18.941635,3285600,14.172248
"2011-04-29",18.918287,19.066149,18.747082,19.027237,10207900,14.2363
"2011-05-02",19.066149,19.431906,19.066149,19.206226,7223700,14.370217
"2011-05-03",19.151751,19.33074,19.112841,19.2607,9387500,14.410977
"2011-05-04",19.463036,20.093386,19.354086,19.85214,23669600,14.853498
"2011-05-05",19.704281,19.992218,19.494164,19.509727,15291100,14.5973
"2011-05-06",19.688717,19.898832,19.579767,19.587549,6568900,14.655521
"2011-05-09",19.626459,19.743191,19.470818,19.649805,4770400,14.702104
"2011-05-10",19.727627,19.821012,19.595331,19.673151,4190700,14.719577
"2011-05-11",19.603113,19.758755,19.564203,19.634241,4406900,14.690464
"2011-05-12",19.649805,19.922178,19.610895,19.859922,4180200,14.859318
"2011-05-13",19.844358,19.92996,19.727627,19.859922,3457100,14.859318
"2011-05-16",19.782101,19.883268,19.704281,19.821012,4150100,14.830205
"2011-05-17",19.805447,19.828794,19.571985,19.610895,7198100,14.672993
"2011-05-18",19.642023,19.743191,19.579767,19.727627,7361100,14.760333
"2011-05-19",19.789883,19.937744,19.680933,19.906614,3982400,14.894255
"2011-05-20",19.828794,19.992218,19.704281,19.859922,3614100,14.859318
"2011-05-23",19.727627,19.875486,19.688717,19.743191,3316400,14.771981
"2011-05-24",19.750973,19.828794,19.626459,19.688717,2645300,14.731222
"2011-05-25",19.564203,19.610895,19.2607,19.2607,6802200,14.410977
"2011-05-26",19.245136,19.431906,19.198444,19.400778,4223000,14.515781
"2011-05-27",19.455254,19.595331,19.385214,19.486382,3097100,14.579831
"2011-05-31",19.564203,19.797665,19.494164,19.789883,4524900,14.806913
"2011-06-01",19.789883,19.844358,19.665369,19.680933,5505700,14.725399
"2011-06-02",19.704281,19.712063,19.284046,19.40856,4272300,14.521604
"2011-06-03",19.237354,19.2607,19.003891,19.042801,4915700,14.247941
"2011-06-06",18.980545,19.058365,18.926069,18.957199,3721600,14.183896
"2011-06-07",19.019455,19.182878,18.926069,18.933851,3702400,14.166424
"2011-06-08",18.941635,18.957199,18.677042,18.941635,3994100,14.172248
"2011-06-09",18.957199,19.167315,18.879377,19.105059,4144300,14.294526
"2011-06-10",18.887159,19.035019,18.785992,18.817122,4239400,14.079087
"2011-06-13",18.832685,19.035019,18.801556,18.918287,3121000,14.154784
"2011-06-14",19.027237,19.058365,18.856031,18.988327,4589700,14.207182
"2011-06-15",18.887159,18.918287,18.607004,18.70039,5391900,13.991748
"2011-06-16",19.066149,19.385214,18.887159,19.198444,7770600,14.364395
"2011-06-17",19.354086,19.43969,19.167315,19.182878,6721800,14.352751
"2011-06-20",19.182878,19.431906,19.159533,19.346304,4221300,14.475026
"2011-06-21",19.424124,19.579767,19.307392,19.400778,9329300,14.515781
"2011-06-22",19.40856,19.797665,19.377432,19.782101,10660800,14.801089
"2011-06-23",19.206226,19.953308,19.105059,19.743191,15419600,14.771981
"2011-06-24",19.712063,19.859922,19.571985,19.610895,7067600,14.672993
"2011-06-27",19.992218,20.03891,19.735409,19.758755,4989700,14.783622
"2011-06-28",19.859922,20.124514,19.821012,20.015564,6594100,14.975771
"2011-06-29",20.023346,20.171206,19.89105,20.007782,3952900,14.969946
"2011-06-30",20.046692,20.101168,19.937744,20.085604,6490400,15.028176
"2011-07-01",20.03891,20.155642,19.992218,20.155642,5215800,15.080575
"2011-07-05",20.124514,20.14786,19.953308,20.031128,2916800,14.987419
"2011-07-06",20.031128,20.233463,20,20.225681,5289900,15.13298
"2011-07-07",20.303501,20.622568,20.295719,20.428015,9551200,15.284368
"2011-07-08",20.280155,20.498055,20.249027,20.474709,5919200,15.319302
"2011-07-11",20.350195,20.459145,20.186769,20.350195,4710000,15.226144
"2011-07-12",20.311283,20.622568,20.264591,20.482491,6254900,15.32513
"2011-07-13",20.56031,20.607004,20.420233,20.443581,5425500,15.296011
"2011-07-14",20.466927,20.552528,20.396887,20.435797,13939100,15.290187
"2011-07-15",20.217899,20.5214,19.976654,20.5214,16897200,15.354239
"2011-07-18",20.326849,20.443581,20.256809,20.412451,9863500,15.272728
"2011-07-19",20.381323,20.622568,20.357977,20.614786,4563500,15.424106
"2011-07-20",20.66926,20.677042,20.459145,20.536964,4166300,15.365883
"2011-07-21",20.599222,20.692608,20.5214,20.645914,3975700,15.447403
"2011-07-22",20.622568,20.645914,20.466927,20.638132,3731700,15.441582
"2011-07-25",20.435797,20.70039,20.428015,20.428015,3924300,15.284368
"2011-07-26",20.529182,20.568094,20.373541,20.513618,4833700,15.348414
"2011-07-27",20.311283,20.357977,20.031128,20.062256,4372500,15.180918
"2011-07-28",20.10895,20.194553,19.922178,19.945526,3949400,15.092586
"2011-07-29",19.85214,20.046692,19.735409,19.92996,5758800,15.080809
"2011-08-01",20.101168,20.101168,19.719845,19.828794,5254700,15.004257
"2011-08-02",19.680933,19.813231,19.579767,19.579767,4122500,14.815821
"2011-08-03",19.556419,19.750973,19.40856,19.517509,6050900,14.768707
"2011-08-04",19.354086,19.486382,18.7393,18.770428,6919500,14.203403
"2011-08-05",18.988327,19.066149,18.536964,19.019455,10313200,14.391841
"2011-08-08",18.599222,18.910505,18.171206,18.342413,16258400,13.879527
"2011-08-09",18.077822,18.474709,17.276264,17.89105,17720200,13.537982
"2011-08-10",17.743191,18.03891,17.618677,17.680933,11920100,13.378991
"2011-08-11",17.758755,18.085604,17.556419,17.906614,8099700,13.549763
"2011-08-12",18.07004,18.210117,17.859922,18.046692,6614700,13.655757
"2011-08-15",18.178988,18.381323,18.031128,18.365759,4270600,13.897193
"2011-08-16",18.241245,18.552528,18.155642,18.482491,6602900,13.985523
"2011-08-17",18.692608,18.879377,18.381323,18.482491,3839700,13.985523
"2011-08-18",18.225681,18.350195,17.96109,18.202335,6415300,13.773533
"2011-08-19",18.023346,18.319067,17.976654,18.116732,5312700,13.708757
"2011-08-22",18.350195,18.381323,18.062256,18.10895,3795100,13.702867
"2011-08-23",18.155642,18.614786,18.031128,18.614786,5342900,14.085627
"2011-08-24",18.513618,18.7393,18.435797,18.708172,3823300,14.156296
"2011-08-25",18.7393,18.801556,18.373541,18.412451,3284000,13.932523
"2011-08-26",18.373541,18.66926,18.03891,18.607004,2879500,14.079739
"2011-08-29",18.77821,19.019455,18.7393,18.996109,2953900,14.37417
"2011-08-30",18.863813,19.182878,18.762646,19.105059,3705500,14.456614
"2011-08-31",19.151751,19.206226,18.817122,19.003891,8996900,14.380057
"2011-09-01",19.050583,19.315176,18.941635,19.105059,4067600,14.456614
"2011-09-02",18.933851,19.035019,18.731518,18.747082,2851400,14.185736
"2011-09-06",18.420233,18.708172,18.210117,18.599222,2949000,14.073852
"2011-09-07",18.824903,19.252918,18.793774,19.252918,3799200,14.568496
"2011-09-08",19.151751,19.385214,19.097277,19.268482,4064700,14.580274
"2011-09-09",19.073931,19.097277,18.428015,18.5214,5806100,14.014968
"2011-09-12",18.396887,18.59144,18.249027,18.56031,4186500,14.044409
"2011-09-13",18.56031,18.77821,18.459145,18.723736,3600100,14.168071
"2011-09-14",18.66926,18.677042,18.101168,18.249027,11263200,13.808862
"2011-09-15",18.132296,18.490273,17.96109,18.389105,10198700,13.91486
"2011-09-16",18.933851,18.933851,18.482491,18.622568,7669900,14.091516
"2011-09-19",18.389105,18.451363,18.140078,18.202335,5453600,13.773533
"2011-09-20",18.085604,18.575876,17.626459,17.89105,12193800,13.537982
"2011-09-21",17.92996,18.186769,17.821012,17.922178,7336300,13.561538
"2011-09-22",17.486382,18.490273,17.424124,18.404669,13027300,13.926635
"2011-09-23",18.381323,18.451363,18.132296,18.381323,7386500,13.908968
"2011-09-26",18.459145,18.817122,18.435797,18.793774,6132400,14.221067
"2011-09-27",19.143969,19.284046,18.918287,18.980545,5549400,14.362395
"2011-09-28",19.066149,19.097277,18.684824,18.723736,4931100,14.168071
"2011-09-29",18.933851,19.042801,18.770428,18.957199,13694300,14.344728
"2011-09-30",18.863813,19.128405,18.817122,18.848249,6273200,14.262284
"2011-10-03",18.677042,18.972763,18.645914,18.692608,7258400,14.144514
"2011-10-04",18.443581,19.136187,18.396887,19.128405,10023000,14.47428
"2011-10-05",19.128405,19.143969,18.848249,19.011673,7390800,14.385948
"2011-10-06",19.050583,19.431906,18.980545,19.431906,5122300,14.703938
"2011-10-07",19.447472,19.626459,19.385214,19.4786,5549500,14.739268
"2011-10-10",19.610895,19.704281,19.540855,19.704281,3290100,14.910036
"2011-10-11",19.712063,19.85214,19.634241,19.719845,3584600,14.921814
"2011-10-12",19.735409,19.992218,19.719845,19.922178,5465200,15.074917
"2011-10-13",19.914396,20.03891,19.774319,19.844358,3257700,15.016033
"2011-10-14",19.992218,20.023346,19.789883,19.945526,2619800,15.092586
"2011-10-17",19.844358,20,19.712063,19.743191,2403700,14.939481
"2011-10-18",19.727627,20.155642,19.618677,20.023346,3481100,15.151471
"2011-10-19",20.007782,20.124514,19.750973,19.774319,4297400,14.963038
"2011-10-20",19.813231,19.883268,19.610895,19.789883,13377700,14.974812
"2011-10-21",19.984436,20.116732,19.789883,19.859922,13534600,15.027809
"2011-10-24",19.906614,20.085604,19.704281,19.727627,13943500,14.927703
"2011-10-25",19.719845,19.743191,19.431906,19.455254,5852600,14.721603
"2011-10-26",19.595331,19.680933,19.424124,19.587549,4112200,14.821705
"2011-10-27",19.657587,19.85214,19.4786,19.704281,5383800,15.094992
"2011-10-28",19.727627,19.828794,19.618677,19.665369,3539400,15.065184
"2011-10-31",19.634241,19.883268,19.571985,19.712063,5653400,15.100956
"2011-11-01",19.307392,19.712063,19.182878,19.571985,6885500,14.993648
"2011-11-02",19.727627,19.797665,19.556419,19.649805,3473000,15.053255
"2011-11-03",19.727627,19.821012,19.610895,19.665369,7178300,15.065184
"2011-11-04",19.634241,19.836576,19.603113,19.758755,3862800,15.136724
"2011-11-07",19.727627,20.093386,19.696499,20.062256,3778400,15.36923
"2011-11-08",20.10895,20.210117,19.914396,20.194553,4005800,15.470581
"2011-11-09",20.062256,20.062256,19.494164,19.571985,4595600,14.993648
"2011-11-10",19.680933,19.836576,19.540855,19.712063,2834100,15.100956
"2011-11-11",19.642023,19.642023,19.151751,19.276264,6802700,14.767097
"2011-11-14",19.33074,19.447472,19.252918,19.392996,10570500,14.856526
"2011-11-15",19.385214,19.447472,19.2607,19.40856,3374000,14.868445
"2011-11-16",19.2607,19.533073,19.190662,19.2607,4517200,14.755175
"2011-11-17",19.214008,19.245136,18.832685,18.918287,5493600,14.492866
"2011-11-18",18.996109,19.035019,18.801556,18.894941,3470900,14.474975
"2011-11-21",18.708172,18.887159,18.653696,18.824903,6054000,14.421323
"2011-11-22",18.832685,18.957199,18.708172,18.817122,3902100,14.415359
"2011-11-23",18.723736,18.747082,18.529182,18.568094,3651400,14.224586
"2011-11-25",18.568094,18.731518,18.56031,18.638132,1508200,14.278244
"2011-11-28",18.902723,19.035019,18.824903,18.918287,4843400,14.492866
"2011-11-29",19.035019,19.151751,18.910505,19.089495,4756500,14.624018
"2011-11-30",19.431906,19.665369,19.214008,19.657587,6789000,15.059221
"2011-12-01",19.673151,19.774319,19.556419,19.610895,3498000,15.023451
"2011-12-02",19.805447,19.867704,19.649805,19.680933,3018300,15.077109
"2011-12-05",19.821012,20.03891,19.821012,19.968872,5156000,15.29769
"2011-12-06",19.992218,20.03891,19.859922,19.859922,3587800,15.214224
"2011-12-07",19.85214,19.937744,19.688717,19.836576,4188700,15.196342
"2011-12-08",19.696499,19.976654,19.696499,19.743191,3309900,15.124802
"2011-12-09",19.805447,20.046692,19.797665,20,3218000,15.321534
"2011-12-12",19.953308,19.976654,19.743191,19.805447,4409200,15.172495
"2011-12-13",19.859922,20.015564,19.657587,19.727627,3489400,15.112876
"2011-12-14",19.688717,19.836576,19.579767,19.657587,4555000,15.059221
"2011-12-15",19.828794,19.968872,19.805447,19.883268,7189000,15.232109
"2011-12-16",19.968872,20.046692,19.797665,19.805447,6203200,15.172495
"2011-12-19",19.805447,19.968872,19.525291,19.587549,5154300,15.005563
"2011-12-20",20.194553,20.529182,19.836576,20.381323,10173800,15.61366
"2011-12-21",20.482491,20.645914,20.420233,20.59144,4787000,15.774626
"2011-12-22",20.59144,20.622568,20.459145,20.5214,3820500,15.720968
"2011-12-23",20.5214,20.723736,20.505836,20.70039,2778600,15.858086
"2011-12-27",20.63035,20.762646,20.599222,20.708172,2010300,15.864053
"2011-12-28",20.66926,20.731518,20.505836,20.513618,2062200,15.715002
"2011-12-29",20.59144,20.7393,20.568094,20.715954,2625200,15.870011
"2011-12-30",20.723736,20.7393,20.536964,20.544746,2420800,15.738853
"2012-01-03",20.723736,20.793774,20.428015,20.459145,4847700,15.673275
"2012-01-04",20.428015,20.638132,20.404669,20.63035,4184200,15.804428
"2012-01-05",20.59144,20.723736,20.536964,20.614786,4376100,15.792506
"2012-01-06",20.754864,20.754864,20.474709,20.56031,3648300,15.750778
"2012-01-09",20.607004,20.7393,20.544746,20.638132,8621100,15.810396
"2012-01-10",20.70039,21.003891,20.70039,20.988327,7663900,16.078672
"2012-01-11",20.879377,21.035019,20.848249,20.918287,4765500,16.025011
"2012-01-12",21.003891,21.042801,20.902723,21.003891,3650900,16.090591
"2012-01-13",20.918287,20.972763,20.817122,20.894941,14972600,16.007126
"2012-01-17",21.011673,21.089495,20.902723,20.933851,18057300,16.03694
"2012-01-18",20.941635,21.136187,20.871595,21.105059,5046700,16.168097
"2012-01-19",21.159533,21.206226,20.996109,21.151751,3773900,16.203865
"2012-01-20",21.081713,21.105059,20.957199,21.058365,5627500,16.132328
"2012-01-23",21.089495,21.120623,20.918287,21.011673,4081100,16.096556
"2012-01-24",20.957199,21.050583,20.848249,21.019455,3766200,16.102518
"2012-01-25",21.027237,21.206226,20.957199,21.143969,4289300,16.197903
"2012-01-26",21.175097,21.276264,20.957199,21.042801,3368200,16.120401
"2012-01-27",20.856031,20.894941,20.684824,20.785992,3762700,16.107368
"2012-01-30",20.70039,20.77821,20.59144,20.715954,3826600,16.053104
"2012-01-31",20.731518,20.817122,20.607004,20.754864,4361600,16.083254
"2012-02-01",20.817122,20.988327,20.77821,20.832685,3828600,16.143559
"2012-02-02",20.863813,20.972763,20.817122,20.941635,3109600,16.227985
"2012-02-03",21.035019,21.073931,20.809338,20.856031,4308600,16.161655
"2012-02-06",20.762646,20.980545,20.723736,20.840467,4943300,16.149595
"2012-02-07",20.817122,20.848249,20.677042,20.708172,4304300,16.047075
"2012-02-08",20.747082,20.801556,20.607004,20.66926,3834800,16.01692
"2012-02-09",20.66926,20.824903,20.63035,20.77821,3576900,16.101349
"2012-02-10",20.66926,20.762646,20.607004,20.7393,3694700,16.071196
"2012-02-13",20.824903,20.902723,20.7393,20.809338,3834300,16.125465
"2012-02-14",20.747082,20.824903,20.708172,20.824903,3006700,16.137529
"2012-02-15",20.910505,21.042801,20.856031,20.988327,5042400,16.26417
"2012-02-16",20.894941,20.894941,20.607004,20.801556,4166800,16.119442
"2012-02-17",20.894941,20.941635,20.575876,20.607004,5989100,15.968675
"2012-02-21",20.622568,20.770428,20.529182,20.536964,5401600,15.914402
"2012-02-22",20.498055,20.536964,20.319067,20.319067,6043000,15.745553
"2012-02-23",20.357977,20.926069,20.311283,20.871595,7003600,16.173716
"2012-02-24",20.840467,20.996109,20.754864,20.887159,8450600,16.18577
"2012-02-27",20.7393,20.879377,20.645914,20.708172,4010400,16.047075
"2012-02-28",20.708172,20.770428,20.490273,20.552528,3590800,15.926463
"2012-02-29",20.536964,20.622568,20.420233,20.428015,6704600,15.829975
"2012-03-01",20.428015,20.428015,20.256809,20.373541,4538400,15.78776
"2012-03-02",20.365759,20.451363,20.256809,20.342413,3149500,15.76364
"2012-03-05",20.326849,20.552528,20.295719,20.513618,2714600,15.896312
"2012-03-06",20.373541,20.5214,20.194553,20.249027,4892100,15.691277
"2012-03-07",20.256809,20.381323,20.210117,20.311283,3155800,15.739518
"2012-03-08",20.404669,20.435797,20.326849,20.404669,2434600,15.811885
"2012-03-09",20.389105,20.404669,20.287937,20.365759,4614400,15.781738
"2012-03-12",20.365759,20.5214,20.272373,20.435797,2079700,15.836006
"2012-03-13",20.466927,20.552528,20.412451,20.5214,2719000,15.90234
"2012-03-14",20.529182,20.583658,20.443581,20.466927,1683900,15.860128
"2012-03-15",20.505836,20.684824,20.459145,20.684824,2590900,16.028975
"2012-03-16",20.731518,20.817122,20.482491,20.568094,3956700,15.938523
"2012-03-19",20.544746,20.645914,20.505836,20.513618,2605900,15.896312
"2012-03-20",20.466927,20.544746,20.435797,20.474709,2359000,15.866158
"2012-03-21",20.459145,20.552528,20.435797,20.513618,3485600,15.896312
"2012-03-22",20.459145,20.513618,20.256809,20.396887,4575600,15.805849
"2012-03-23",20.373541,20.373541,20.202335,20.272373,4244400,15.709361
"2012-03-26",20.350195,20.490273,20.287937,20.295719,5448900,15.727456
"2012-03-27",20.295719,20.466927,20.295719,20.389105,3663200,15.799824
"2012-03-28",20.404669,20.474709,20.365759,20.451363,5166000,15.848067
"2012-03-29",20.389105,20.536964,20.287937,20.443581,4978000,15.842036
"2012-03-30",20.5214,20.607004,20.428015,20.435797,3855500,15.836006
"2012-04-02",20.451363,20.747082,20.311283,20.661478,7482100,16.010889
"2012-04-03",20.809338,20.910505,20.708172,20.817122,8940300,16.131506
"2012-04-04",20.770428,20.863813,20.684824,20.684824,6301700,16.028975
"2012-04-05",20.684824,20.684824,20.529182,20.575876,6268600,15.944559
"2012-04-09",20.373541,20.498055,20.256809,20.272373,5519000,15.709361
"2012-04-10",20.210117,20.264591,20.10895,20.116732,5945500,15.588756
"2012-04-11",20.225681,20.280155,20.007782,20.077822,5188300,15.558605
"2012-04-12",20.077822,20.186769,19.945526,20.186769,14828100,15.643031
"2012-04-13",20.186769,20.319067,20.046692,20.054474,14728600,15.540511
"2012-04-16",20.062256,20.186769,20.007782,20.132296,13855600,15.600818
"2012-04-17",20.225681,20.396887,20.101168,20.326849,3917700,15.751581
"2012-04-18",20.272373,20.311283,20.163424,20.264591,4091500,15.703339
"2012-04-19",20.303501,20.365759,20.210117,20.287937,5741300,15.721426
"2012-04-20",20.303501,20.490273,20.303501,20.428015,4417300,15.829975
"2012-04-23",20.264591,20.272373,20.03891,20.054474,4102100,15.540511
"2012-04-24",20.116732,20.256809,20.077822,20.132296,3134200,15.600818
"2012-04-25",20.210117,20.249027,20.093386,20.132296,3904300,15.600818
"2012-04-26",19.96109,20.202335,19.844358,20.155642,4937400,15.80735
"2012-04-27",20.155642,20.225681,20.140078,20.171206,2587000,15.819554
"2012-04-30",20.116732,20.14786,20.054474,20.093386,3264900,15.758528
